Sales_ID,Date_Key,Store_Key,Product_Key,Customer_Key,Employee_Key,Promotion_Key,Quantity,Unit_Price,Sales_Amount
9020,20241127,11,229,225,199,20,3,15.16,31.84
9021,20251224,54,59,939,365,34,2,99.40,139.16
9022,20250621,2,306,2832,91,70,3,8.89,24.00
9023,20250903,46,180,591,717,52,2,88.31,123.63
9024,20250526,34,534,1514,332,102,4,113.97,319.12
9025,20250424,1,573,1955,283,84,2,105.62,168.99
9026,20251203,20,471,1328,617,20,1,151.51,106.06
9027,20250511,19,92,1048,31,59,2,38.23,72.64
9028,20250731,15,230,3738,639,52,3,53.17,111.66
9029,20250616,28,260,913,529,27,2,54.24,86.78
9030,20250708,55,537,2105,629,34,3,137.69,289.15
9031,20250510,39,113,1545,684,20,2,22.24,31.14
9032,20250915,59,217,3671,774,59,1,92.81,88.17
9033,20250810,54,268,276,594,95,3,92.59,194.44
9034,20250831,33,183,1295,294,34,4,142.15,398.02
9035,20250527,42,114,3212,567,45,3,155.13,325.77
9036,20241212,27,518,969,432,20,3,54.58,114.62
9037,20241215,19,598,984,735,52,4,128.29,359.21
9038,20250704,34,223,1181,332,84,4,53.56,171.39
9039,20251111,64,81,1424,752,34,3,125.33,263.19
9040,20251214,11,557,3632,199,95,1,131.58,92.11
9041,20250121,54,433,911,594,95,3,61.40,128.94
9042,20250423,48,529,1291,161,102,3,135.30,284.13
9043,20250227,17,501,2459,174,95,3,40.62,85.30
9044,20250906,60,54,2936,391,120,2,109.53,142.39
9045,20250216,30,564,3543,33,9,4,104.15,333.28
9046,20250216,30,522,3543,33,95,1,91.02,63.71
9047,20250617,31,492,2936,612,59,2,142.55,270.85
9048,20250408,32,26,3458,99,34,3,107.08,224.87
9049,20250625,41,47,3863,608,2,3,12.64,24.65
9050,20251230,13,569,3777,590,120,2,72.49,94.24
9051,20250925,22,496,1537,609,52,1,34.26,23.98
9052,20250704,34,272,1181,332,59,4,58.72,223.14
9053,20250912,46,90,1268,260,77,2,168.81,286.98
9054,20251226,46,357,2612,260,59,3,9.80,27.93
9055,20250704,34,434,1181,332,45,3,29.76,62.50
9056,20241231,41,74,2666,66,52,4,128.29,359.21
9057,20251128,56,350,273,404,59,3,37.34,106.42
9058,20250408,32,20,3458,99,59,2,37.73,71.69
9059,20250912,46,32,1268,260,59,2,87.69,166.61
9060,20251021,38,473,892,334,84,2,44.05,70.48
9061,20251215,26,430,2500,194,109,4,134.14,348.76
9062,20250228,47,108,3307,649,27,2,41.19,65.90
9063,20240524,57,277,562,132,95,3,51.85,108.89
9064,20251106,45,365,961,187,84,4,92.92,297.34
9065,20250906,20,182,2223,368,34,4,141.53,396.28
9066,20241210,16,258,46,4,45,1,5.06,3.54
9067,20240109,24,400,1774,583,59,4,51.28,194.86
9068,20240831,51,552,3126,267,9,4,47.32,151.42
9069,20250801,35,342,3791,750,9,4,121.64,389.25
9070,20250420,55,496,3446,765,70,3,28.59,77.19
9071,20250430,2,141,1048,601,9,3,139.10,333.84
9072,20250612,16,456,433,74,120,4,7.95,20.67
9073,20241208,61,362,1754,115,109,4,84.70,220.22
9074,20241008,22,118,3663,681,70,4,68.93,248.15
9075,20241112,55,118,2625,765,77,3,59.91,152.77
9076,20241122,53,228,2216,46,77,2,80.33,136.56
9077,20250124,10,553,788,415,120,1,25.72,16.72
9078,20250621,64,17,3822,375,95,2,16.42,22.99
9079,20240730,23,257,3329,5,109,2,19.01,24.71
9080,20250529,46,292,2450,338,45,1,142.86,100.00
9081,20250728,9,383,2499,230,20,4,59.62,166.94
9082,20250102,34,167,3540,388,45,4,60.35,168.98
9083,20250822,33,177,1772,83,109,3,128.50,250.58
9084,20250211,44,527,3091,702,95,1,58.98,41.29
9085,20250207,22,498,2490,681,9,1,57.03,45.62
9086,20250414,23,76,1856,5,95,3,53.52,112.39
9087,20250603,33,302,1266,83,59,3,166.41,474.27
9088,20250208,8,329,2683,273,120,4,171.47,445.82
9089,20251121,2,200,2209,601,84,4,91.27,292.06
9090,20240904,33,179,3617,83,120,4,169.90,441.74
9091,20251126,58,242,3666,704,52,4,142.89,400.09
9092,20240110,2,590,3380,601,70,4,92.71,333.76
9093,20250126,55,588,318,765,109,1,170.29,110.69
9094,20251126,58,233,3666,704,52,2,174.08,243.71
9095,20251006,21,485,2902,703,102,3,125.07,262.65
9096,20240923,2,468,2245,601,45,3,45.54,95.63
9097,20251011,51,480,1604,267,20,1,152.43,106.70
9098,20250206,11,556,3686,439,120,1,142.34,92.52
9099,20251006,21,191,2902,703,52,2,22.20,31.08
9100,20250707,44,244,2857,379,77,4,139.24,473.42
9101,20251001,16,71,1470,74,120,3,116.61,227.39
9102,20251011,51,302,1604,267,77,3,144.20,367.71
9103,20250909,44,145,2640,702,20,1,163.68,114.58
9104,20250311,2,403,439,601,109,4,134.71,350.25
9105,20250206,11,177,3686,439,77,3,141.84,361.69
9106,20251226,11,498,1333,439,9,2,56.91,91.06
9107,20250223,35,92,708,736,109,3,32.33,63.04
9108,20250827,47,159,1098,178,34,3,72.93,153.15
9109,20251130,39,369,682,402,95,1,10.64,7.45
9110,20250527,11,243,2869,394,45,4,37.42,104.78
9111,20250728,55,268,3555,624,120,3,93.45,182.23
9112,20250201,46,100,3579,282,77,4,119.21,405.31
9113,20250827,47,468,1098,178,95,3,49.25,103.43
9114,20251018,22,592,191,581,120,3,95.24,185.72
9115,20250108,31,542,2098,455,102,1,53.59,37.51
9116,20250807,36,20,2586,90,84,4,40.18,128.58
9117,20240508,51,313,3920,426,9,2,49.22,78.75
9118,20240327,29,404,2605,181,27,2,37.60,60.16
9119,20251116,24,127,1872,513,27,1,11.07,8.86
9120,20251029,24,342,2535,292,77,1,117.02,99.47
9121,20250831,38,176,3630,252,102,3,109.71,230.39
9122,20251006,52,467,1213,127,70,3,151.39,408.75
9123,20241101,16,574,2577,201,102,4,38.12,106.74
9124,20241224,47,453,617,392,27,4,164.72,527.10
9125,20240430,59,491,3781,422,9,4,42.69,136.61
9126,20251024,55,247,2812,732,102,4,86.28,241.58
9127,20251115,6,105,3494,196,77,4,73.88,251.19
9128,20250301,14,500,2799,695,84,3,39.74,95.38
9129,20240619,49,144,3599,540,102,3,93.86,197.11
9130,20240319,52,573,855,127,102,4,116.27,325.56
9131,20250322,24,522,823,513,77,4,83.85,285.09
9132,20240101,22,481,39,218,20,4,3.91,10.95
9133,20240101,22,144,39,218,102,4,80.61,225.71
9134,20240321,25,542,645,599,20,4,51.29,143.61
9135,20250325,37,470,3391,535,34,3,23.61,49.58
9136,20250226,22,427,3923,581,77,1,15.78,13.41
9137,20250405,27,461,636,313,70,2,72.06,129.71
9138,20241114,13,497,1426,135,34,3,146.16,306.94
9139,20251225,38,192,1541,252,84,3,10.71,25.70
9140,20250804,26,261,2833,669,102,2,87.21,122.09
9141,20240720,8,144,659,237,77,2,90.92,154.56
9142,20250317,32,515,315,549,45,3,112.10,235.41
9143,20240531,64,522,1351,71,27,3,83.86,201.26
9144,20250727,24,57,2414,292,45,3,37.39,78.52
9145,20251010,26,501,1570,578,9,1,44.26,35.41
9146,20241224,47,246,617,392,70,4,106.30,382.68
9147,20250718,58,562,1045,389,34,4,47.27,132.36
9148,20240131,15,508,3650,176,2,1,115.06,74.79
9149,20251223,63,573,2878,311,109,4,99.92,259.79
9150,20251008,44,390,3755,552,84,1,65.50,52.40
9151,20251120,33,284,486,589,70,4,69.59,250.52
9152,20250802,24,340,3749,513,77,3,44.68,113.93
9153,20251225,42,458,3241,254,120,1,55.09,35.81
9154,20250209,64,320,2347,471,20,2,78.32,109.65
9155,20240220,32,296,1951,747,2,3,129.47,252.47
9156,20241215,13,569,247,123,2,1,72.72,47.27
9157,20241018,36,5,1413,170,20,4,124.91,349.75
9158,20250705,51,591,1663,786,45,3,6.22,13.06
9159,20250209,64,353,2347,471,59,4,27.83,105.75
9160,20240510,38,329,2787,252,52,4,139.26,389.93
9161,20250510,51,181,2863,24,34,4,128.41,359.55
9162,20250723,35,443,314,736,59,2,92.33,175.43
9163,20240210,51,155,2638,24,52,3,50.82,106.72
9164,20251031,15,155,1840,189,20,2,50.42,70.59
9165,20251010,26,213,1570,578,2,3,103.59,202.00
9166,20250723,35,399,314,736,45,4,98.24,275.07
9167,20250922,60,210,3971,423,70,4,17.58,63.29
9168,20250606,27,525,347,313,77,3,88.01,224.43
9169,20250926,3,464,3059,452,95,1,87.41,61.19
9170,20250627,62,570,1934,539,2,2,24.58,31.95
9171,20240611,13,29,3758,135,109,3,41.69,81.30
9172,20240115,46,346,1342,318,120,1,52.48,34.11
9173,20241007,4,213,2603,542,34,4,95.17,266.48
9174,20250910,43,392,1411,185,95,2,102.38,143.33
9175,20250818,45,2,820,85,84,4,81.54,260.93
9176,20240211,54,252,1110,456,59,4,25.55,97.09
9177,20250517,39,231,3285,503,95,1,21.99,15.39
9178,20241119,42,107,6,254,59,2,21.37,40.60
9179,20251029,27,383,1669,313,9,4,66.84,213.89
9180,20250310,15,43,757,420,95,2,70.31,98.43
9181,20241111,5,10,577,140,45,1,125.66,87.96
9182,20250209,64,120,2347,471,59,4,104.84,398.39
9183,20250605,49,397,3216,540,95,3,98.96,207.82
9184,20240503,64,73,1997,71,20,1,35.18,24.63
9185,20250512,56,279,1560,53,95,2,16.08,22.51
9186,20251019,36,510,98,90,95,3,14.04,29.48
9187,20251031,32,102,2285,747,52,4,111.25,311.50
9188,20250120,13,220,1558,94,45,3,39.89,83.77
9189,20240110,55,289,64,624,45,1,148.03,103.62
9190,20250808,60,379,2032,423,77,1,34.16,29.04
9191,20251206,25,443,563,536,84,4,103.69,331.81
9192,20241118,23,353,3178,NULL,95,2,33.87,47.42
9193,20250120,13,420,1558,94,45,1,75.25,52.68
9194,20250829,35,109,2162,736,52,3,60.89,127.87
9195,20250617,33,597,2722,589,109,1,95.63,62.16
9196,20250919,6,110,3121,650,70,3,68.45,184.82
9197,20240806,15,128,1223,179,52,3,52.73,110.73
9198,20240805,31,348,563,455,77,4,142.49,484.47
9199,20251125,63,167,3121,227,95,2,66.52,93.13
9200,20251208,22,383,3734,218,20,3,71.10,149.31
9201,20241005,63,92,3479,311,27,3,32.63,78.31
9202,20250710,46,26,2346,318,20,3,137.66,289.09
9203,20250609,64,26,804,471,70,2,126.86,228.35
9204,20251220,62,95,1467,246,59,3,29.77,84.84
9205,20251119,29,470,2744,181,109,4,30.17,78.44
9206,20251228,32,270,1383,549,102,4,117.09,327.85
9207,20250712,22,61,576,218,59,3,65.50,186.68
9208,20240111,43,357,3217,229,45,2,11.89,16.65
9209,20250305,18,365,1227,749,34,4,87.94,246.23
9210,20240812,56,577,911,428,34,2,130.58,182.81
9211,20250329,16,52,1680,571,102,4,49.50,138.60
9212,20240710,2,103,2825,261,9,4,67.50,216.00
9213,20240426,46,74,2771,72,77,2,121.80,207.06
9214,20250309,4,587,3412,69,84,4,105.98,339.14
9215,20240120,40,575,1342,638,95,1,85.90,60.13
9216,20240925,42,306,2560,746,45,4,6.75,18.90
9217,20240919,14,68,1636,504,70,1,15.69,14.12
9218,20240110,49,205,3453,188,120,1,122.73,79.77
9219,20250228,1,497,426,153,45,1,150.90,105.63
9220,20250415,51,560,2892,134,59,4,134.21,510.00
9221,20250409,26,259,3838,6,120,4,88.88,231.09
9222,20240507,1,567,3907,308,95,4,98.79,276.61
9223,20250114,25,271,3129,598,120,4,162.55,422.63
9224,20251214,41,45,1564,165,70,1,110.92,99.83
9225,20250630,44,435,2560,157,84,1,99.23,79.38
9226,20250621,26,449,1197,105,70,3,56.03,151.28
9227,20250403,47,572,1678,228,95,2,19.05,26.67
9228,20250114,45,164,2203,316,9,3,59.02,141.65
9229,20250908,51,253,1169,406,59,1,35.24,33.48
9230,20250706,43,475,2173,229,95,4,51.92,145.38
9231,20241225,25,243,1054,163,102,2,44.59,62.43
9232,20250217,56,135,1752,264,95,1,45.83,32.08
9233,20250504,21,425,5,761,77,3,46.14,117.66
9234,20250321,9,83,265,655,84,3,111.31,267.14
9235,20250303,45,461,2317,344,95,1,89.68,62.78
9236,20250705,30,374,3297,460,102,2,100.15,140.21
9237,20250815,57,575,2205,772,70,3,90.27,243.73
9238,20250728,62,136,3748,495,20,4,139.85,391.58
9239,20250616,23,600,1165,648,34,3,131.31,275.75
9240,20251103,30,446,117,347,45,3,13.57,28.50
9241,20240426,10,559,2736,141,27,3,121.49,291.58
9242,20250426,40,395,3517,378,9,2,33.15,53.04
9243,20241206,1,305,2356,781,77,4,39.58,134.57
9244,20250103,32,509,1224,177,27,1,127.65,102.12
9245,20250418,20,429,751,548,95,3,149.58,314.12
9246,20250725,32,491,2362,177,45,3,44.49,93.43
9247,20250725,32,184,2362,177,109,1,8.17,5.31
9248,20251218,61,141,2341,366,52,4,121.33,339.72
9249,20250928,36,218,1041,384,120,2,145.88,189.64
9250,20250225,6,516,1653,321,102,4,88.17,246.88
9251,20251126,49,456,805,188,34,1,8.28,5.80
9252,20251101,61,163,1127,122,102,4,88.78,248.58
9253,20240620,56,71,2531,264,84,4,103.72,331.90
9254,20250423,51,405,3367,134,95,3,64.23,134.88
9255,20241118,4,560,3745,36,102,1,129.62,90.73
9256,20250108,31,242,3389,421,77,1,149.83,127.36
9257,20241114,56,472,1092,385,52,1,144.10,100.87
9258,20251108,4,235,898,69,109,4,128.57,334.28
9259,20251227,1,586,3905,308,9,3,162.32,389.57
9260,20250525,32,359,729,177,109,1,66.75,43.39
9261,20250913,45,71,1938,344,95,2,98.29,137.61
9262,20251220,42,85,730,746,95,1,90.07,63.05
9263,20241201,31,541,893,263,102,4,72.75,203.70
9264,20250617,62,543,206,495,20,1,83.91,58.74
9265,20241118,45,417,1915,344,95,4,97.05,271.74
9266,20250405,25,324,2619,676,27,1,25.82,20.66
9267,20250501,34,93,828,418,45,4,51.87,145.24
9268,20250726,64,346,1991,101,59,1,60.46,57.44
9269,20250726,64,4,1991,101,109,3,85.91,167.52
9270,20250113,20,500,1472,548,59,1,38.21,36.30
9271,20250703,49,522,54,188,45,2,102.01,142.81
9272,20251008,32,7,1472,211,9,4,66.55,212.96
9273,20250323,61,68,1994,585,95,2,16.35,22.89
9274,20250405,25,547,2619,676,20,1,77.53,54.27
9275,20250526,51,384,2418,463,34,4,67.49,188.97
9276,20250927,20,74,3987,548,84,3,113.19,271.66
9277,20250726,64,70,1991,101,70,2,114.62,206.32
9278,20250428,50,437,822,654,2,1,121.67,79.09
9279,20250216,44,214,774,691,45,2,32.25,45.15
9280,20250316,18,247,3330,416,34,4,76.46,214.09
9281,20250915,10,202,2997,386,120,4,60.30,156.78
9282,20250614,15,248,3537,758,109,1,161.77,105.15
9283,20250723,32,521,2335,524,102,3,145.18,304.88
9284,20250107,37,501,1741,701,45,4,45.70,127.96
9285,20250826,16,509,1690,512,109,3,123.69,241.20
9286,20250625,21,504,1459,761,70,2,73.91,133.04
9287,20250923,26,436,741,105,95,2,63.22,88.51
9288,20250108,6,124,2712,297,45,2,119.11,166.75
9289,20251215,50,128,684,654,34,1,55.81,39.07
9290,20241006,2,332,3532,261,20,2,9.34,13.08
9291,20250316,18,487,3330,416,45,2,115.91,162.27
9292,20250915,10,49,2997,386,9,3,95.49,229.18
9293,20251111,2,317,2264,261,84,3,92.25,221.40
9294,20250928,51,51,3716,463,52,2,29.39,41.15
9295,20250928,51,562,3716,463,109,1,55.74,36.23
9296,20241204,15,370,120,758,120,1,76.02,49.41
9297,20250221,58,527,3710,84,34,2,59.69,83.57
9298,20251231,62,324,89,507,109,3,26.36,51.40
9299,20250930,25,310,1188,598,77,1,22.90,19.47
9300,20250309,51,376,632,406,95,3,34.35,72.14
9301,20251006,56,391,1706,428,9,2,81.26,130.02
9302,20251214,41,588,1564,165,77,1,137.34,116.74
9303,20250927,45,233,3319,316,95,1,138.31,96.82
9304,20251220,47,369,1768,76,109,4,9.47,24.62
9305,20251109,43,513,1636,229,9,1,114.32,91.46
9306,20250802,4,30,1656,69,109,3,59.21,115.46
9307,20250628,64,324,680,101,20,2,25.14,35.20
9308,20250328,64,173,2511,290,109,3,92.20,179.79
9309,20250405,61,127,1506,310,45,4,10.50,29.40
9310,20241222,10,106,954,690,70,2,69.54,125.17
9311,20250516,17,273,3060,103,95,4,155.16,434.45
9312,20251216,52,273,2385,475,45,3,137.03,287.76
9313,20250925,43,6,1461,487,84,2,165.64,265.02
9314,20240809,52,2,61,239,52,2,89.66,125.52
9315,20251220,54,537,3489,399,2,2,144.01,187.21
9316,20250217,49,591,1766,619,120,1,6.84,4.45
9317,20250217,49,109,1766,619,45,1,63.29,44.30
9318,20250512,29,359,853,527,2,3,80.71,157.38
9319,20250531,41,7,1728,454,52,1,68.54,47.98
9320,20240224,55,141,3286,208,34,4,129.75,363.30
9321,20250822,15,321,3060,NULL,20,1,76.47,53.53
9322,20250203,26,73,509,32,95,3,41.10,86.31
9323,20241221,62,383,1418,606,70,3,67.95,183.47
9324,20250527,62,280,1875,68,70,1,14.64,13.18
9325,20240525,38,78,430,511,9,4,98.18,314.18
9326,20241210,31,248,1928,10,120,3,134.76,262.78
9327,20241015,62,372,461,766,2,4,68.70,178.62
9328,20250618,49,465,969,619,45,1,6.45,4.52
9329,20240525,38,493,430,511,95,1,109.94,76.96
9330,20250131,61,540,233,310,120,1,94.24,61.26
9331,20250113,43,359,3598,487,77,2,74.44,126.55
9332,20250819,55,544,355,208,77,4,50.07,170.24
9333,20250607,63,479,2827,286,45,3,7.54,15.83
9334,20251121,48,365,2159,663,2,3,91.62,178.66
9335,20250113,43,579,3598,487,27,2,145.60,232.96
9336,20240412,33,21,2209,444,34,1,96.21,67.35
9337,20250114,52,206,912,239,2,3,48.82,95.20
9338,20250815,41,458,1775,572,102,3,53.10,111.51
9339,20251022,10,92,2604,745,20,4,31.78,88.98
9340,20250129,19,9,3835,326,27,3,131.65,315.96
9341,20241202,19,427,2846,326,70,4,14.57,52.45
9342,20250412,41,209,1622,454,2,2,156.19,203.05
9343,20240829,9,363,3509,280,65,1,83.09,74.78
9344,20241025,10,429,16,319,97,4,148.08,444.24
9345,20241025,10,446,16,319,31,4,15.10,60.40
9346,20240515,7,567,3647,126,99,1,103.90,67.54
9347,20240306,31,548,3312,632,80,3,33.36,70.06
9348,20240217,31,511,2616,382,82,4,58.51,222.34
9349,20240604,35,11,2395,555,14,3,36.60,82.35
9350,20240319,31,11,1130,632,33,4,36.47,131.29
9351,20250319,1,241,429,240,116,2,61.81,111.26
9352,20240703,25,83,2022,259,116,4,108.17,389.41
9353,20250515,43,77,2826,216,116,3,103.17,278.56
9354,20240122,27,561,3362,293,31,2,115.37,230.74
9355,20240217,31,40,2616,382,99,2,114.73,149.15
9356,20240710,49,173,2881,214,31,2,92.57,185.14
9357,20240611,17,358,2374,180,65,4,9.95,35.82
9358,20240611,17,464,2374,180,46,3,91.10,204.98
9359,20241111,43,34,113,216,33,1,7.30,6.57
9360,20241114,1,349,1424,587,16,4,28.01,106.44
9361,20240920,14,395,1185,484,14,1,27.86,20.90
9362,20240904,56,488,1227,155,97,1,73.08,54.81
9363,20240418,36,286,465,97,114,2,70.92,106.38
9364,20240513,7,473,553,126,50,4,45.43,136.29
9365,20240229,28,368,946,61,65,4,38.79,139.64
9366,20240920,7,473,3568,753,80,1,44.58,31.21
9367,20240202,43,562,3192,248,65,2,55.58,100.04
9368,20250722,51,525,1120,496,14,2,80.08,120.12
9369,20250114,1,329,1424,497,114,3,161.49,363.35
9370,20241013,57,270,3942,183,14,4,119.65,358.95
9371,20241107,17,396,1504,580,99,1,117.56,76.41
9372,20240510,21,34,3307,52,46,2,8.69,13.04
9373,20241215,45,398,842,677,99,1,19.78,12.86
9374,20240802,49,145,2116,214,14,1,143.82,107.87
9375,20240408,60,519,395,683,48,1,90.21,85.70
9376,20240811,39,287,3904,112,80,1,83.43,58.40
9377,20241030,46,533,3478,296,14,2,58.10,87.15
9378,20250426,14,181,1045,223,82,4,126.78,481.76
9379,20240911,35,567,915,700,14,2,105.48,158.22
9380,20241017,9,63,1515,197,99,4,110.11,286.29
9381,20240909,27,588,2954,716,50,3,138.85,312.41
9382,20240605,23,164,2982,104,48,2,66.32,126.01
9383,20240610,27,137,2320,293,116,4,88.79,319.64
9384,20241010,35,476,1230,743,99,2,115.13,149.67
9385,20241113,28,242,1349,517,46,4,143.05,429.15
9386,20241024,44,329,3408,51,33,3,140.42,379.13
9387,20240228,30,337,3426,121,97,3,86.15,193.84
9388,20241005,12,313,1161,534,97,4,49.27,147.81
9389,20240522,35,323,3244,555,116,1,87.63,78.87
9390,20250720,40,436,810,118,50,4,74.13,222.39
9391,20240527,2,320,3747,16,14,1,85.93,64.45
9392,20240402,52,116,773,222,48,3,64.03,182.49
9393,20241004,28,548,2664,517,16,4,36.35,138.13
9394,20240117,46,239,1791,287,46,2,6.41,9.62
9395,20241108,37,471,2437,299,65,4,143.13,515.27
9396,20240320,21,492,874,305,14,1,137.98,103.49
9397,20240402,52,499,773,222,114,2,136.02,204.03
9398,20240724,9,515,610,197,48,2,120.71,229.35
9399,20240218,18,298,125,37,31,3,85.14,255.42
9400,20250529,12,220,857,784,82,2,31.50,59.85
9401,20241028,14,338,1967,484,65,3,102.66,277.18
9402,20241225,9,419,637,280,82,4,106.51,404.74
9403,20240811,27,561,834,716,82,2,96.84,184.00
9404,20240325,21,32,3308,305,80,4,82.31,230.47
9405,20241122,6,70,1179,545,80,2,142.31,199.23
9406,20251101,49,240,1960,214,48,2,93.60,177.84
9407,20240512,28,455,2588,517,80,3,45.36,95.26
9408,20240811,27,40,834,716,97,1,106.55,79.91
9409,20250830,8,298,277,789,82,4,96.03,364.91
9410,20250214,27,265,1117,716,31,2,120.33,240.66
9411,20250323,31,44,1832,632,63,3,24.21,69.00
9412,20240713,35,202,1448,700,82,3,63.74,181.66
9413,20250920,35,452,336,555,31,1,27.47,27.47
9414,20250728,34,97,2392,530,16,1,6.83,6.49
9415,20250901,31,47,2417,149,82,1,13.91,13.21
9416,20250918,55,343,2766,400,46,4,108.09,324.27
9417,20240408,60,195,2475,779,48,4,73.68,279.98
9418,20250410,3,291,802,626,97,2,124.08,186.12
9419,20250825,10,106,2324,48,116,4,77.82,280.15
9420,20240809,57,462,738,124,99,3,33.84,65.99
9421,20250617,31,246,2936,612,16,2,110.71,210.35
9422,20241228,58,367,229,235,116,1,117.95,106.16
9423,20240308,51,489,2069,298,97,4,33.75,101.25
9424,20240624,20,29,1686,368,114,3,45.92,103.32
9425,20240706,19,300,717,31,48,3,86.21,245.70
9426,20240719,47,481,2467,792,116,2,3.90,7.02
9427,20250119,4,361,3135,350,82,1,138.65,131.72
9428,20240209,16,434,1426,4,16,2,29.79,56.60
9429,20240324,11,484,1241,438,48,1,61.82,58.73
9430,20240726,28,518,3068,529,114,2,53.63,80.45
9431,20250325,45,72,614,187,82,1,87.18,82.82
9432,20241120,11,244,561,369,116,4,171.87,618.73
9433,20250929,59,276,1649,398,116,3,115.81,312.69
9434,20250224,13,301,3598,590,80,3,67.26,141.25
9435,20250730,7,271,1711,653,46,4,169.68,509.04
9436,20250119,46,303,1991,595,16,2,73.69,140.01
9437,20251207,48,502,2118,161,97,2,112.71,169.07
9438,20240303,22,533,867,609,14,4,59.47,178.41
9439,20241105,11,97,2067,156,65,4,6.50,23.40
9440,20250923,57,68,79,764,65,3,13.34,36.02
9441,20241223,3,374,3322,626,16,3,117.09,333.71
9442,20241223,3,63,3322,626,48,3,85.72,244.30
9443,20250914,19,1,3740,735,46,4,112.41,337.23
9444,20251129,9,92,1946,81,82,4,40.81,155.08
9445,20250427,11,442,516,87,14,1,110.79,83.09
9446,20250506,3,26,1286,626,97,2,130.69,196.04
9447,20251203,31,125,1603,612,99,3,115.24,224.72
9448,20250920,20,371,2924,368,48,1,156.75,148.91
9449,20250415,26,241,1379,41,46,1,47.59,35.69
9450,20250226,63,357,1531,307,116,4,11.20,40.32
9451,20241011,57,80,2265,764,50,3,60.16,135.36
9452,20241123,15,105,3901,639,80,1,89.07,62.35
9453,20241119,42,353,304,575,97,2,28.38,42.57
9454,20250804,36,404,3219,623,82,4,39.62,150.56
9455,20250115,54,339,3467,594,65,2,100.26,180.47
9456,20250608,35,489,1544,559,33,1,37.17,33.45
9457,20250903,53,296,2866,213,14,4,142.49,427.47
9458,20250403,38,41,1773,334,50,2,24.10,36.15
9459,20250706,57,36,382,124,114,4,100.25,300.75
9460,20250607,48,65,1925,161,16,3,120.96,344.74
9461,20241117,36,483,751,763,33,1,26.84,24.16
9462,20251223,10,536,2993,48,116,2,145.06,261.11
9463,20250212,3,422,393,626,14,1,111.72,83.79
9464,20250727,26,397,2772,41,63,2,114.94,218.39
9465,20251214,50,526,2817,360,116,3,41.62,112.37
9466,20250922,59,570,1462,774,33,1,22.38,20.14
9467,20250603,54,233,3266,365,80,2,151.73,212.42
9468,20250204,62,288,3730,665,14,3,81.74,183.92
9469,20251028,26,446,2662,447,114,4,11.90,35.70
9470,20250723,23,188,3122,327,16,3,76.40,217.74
9471,20250529,4,105,928,350,16,1,88.60,84.17
9472,20250309,13,201,3848,357,114,2,21.87,32.81
9473,20250407,54,342,1078,255,14,4,101.84,305.52
9474,20250407,54,298,1078,255,14,1,81.85,61.39
9475,20250528,28,360,2126,529,16,2,69.63,132.30
9476,20251221,5,518,3887,102,50,2,61.44,92.16
9477,20250627,1,61,3260,283,31,3,70.44,211.32
9478,20250813,60,391,2111,164,116,1,92.44,83.20
9479,20251220,23,27,3634,327,116,4,36.88,132.77
9480,20251221,5,562,3887,102,80,1,42.75,29.93
9481,20240216,19,389,3436,735,50,4,140.58,421.74
9482,20240307,42,529,280,567,63,3,136.44,388.85
9483,20251126,63,194,1983,307,82,1,59.95,56.95
9484,20240515,53,416,2517,213,63,1,80.53,76.50
9485,20251202,17,184,940,467,14,1,7.72,5.79
9486,20241211,32,315,2433,99,31,1,66.00,66.00
9487,20251127,60,486,3519,391,99,3,41.05,80.05
9488,20251127,60,197,3519,391,50,4,71.88,215.64
9489,20240708,4,8,780,350,14,2,111.82,167.73
9490,20251026,62,477,562,665,14,4,142.31,426.93
9491,20251026,62,119,562,665,31,1,134.33,134.33
9492,20251201,41,208,3094,66,114,2,96.86,145.29
9493,20251107,11,253,1538,369,16,4,38.76,147.29
9494,20250926,39,509,3685,28,33,2,127.74,229.93
9495,20250813,15,59,590,26,16,1,106.07,100.77
9496,20251129,63,236,1733,759,65,2,118.50,213.30
9497,20240923,30,269,927,33,50,2,93.50,140.25
9498,20250926,39,365,3685,28,116,2,72.84,131.11
9499,20241025,36,508,3587,107,114,3,96.09,216.20
9500,20240923,30,214,927,33,99,4,37.53,97.58
9501,20251224,54,506,939,365,80,2,39.39,55.15
9502,20250721,30,587,2028,198,82,3,116.54,332.14
9503,20250228,38,587,2353,334,82,4,113.01,429.44
9504,20250609,57,325,1861,124,116,2,36.32,65.38
9505,20250721,30,532,2028,198,16,2,49.39,93.84
9506,20250802,39,459,2642,684,16,1,161.68,153.60
9507,20251203,20,184,1328,617,80,2,7.91,11.07
9508,20241107,63,469,3141,662,33,2,53.24,95.83
9509,20241113,26,214,2813,194,33,1,31.17,28.05
9510,20250517,32,474,869,99,63,3,163.19,465.09
9511,20250812,1,590,2093,283,116,1,90.96,81.86
9512,20250228,36,204,367,763,65,1,92.68,83.41
9513,20250315,34,538,1704,150,16,1,127.30,120.94
9514,20250217,42,500,3746,567,46,4,41.99,125.97
9515,20250802,39,134,2642,684,33,3,57.32,154.76
9516,20241107,63,534,3141,662,33,1,103.77,93.39
9517,20250510,39,492,1545,684,14,4,114.92,344.76
9518,20250419,8,34,2253,697,82,3,7.61,21.69
9519,20250424,45,549,988,271,46,4,137.04,411.12
9520,20250708,23,282,2435,159,50,2,90.81,136.22
