Order_ID,Customer_ID,Warehouse_ID,Order_Time,Order_Status,Order_Total
983,3113,2,2025-01-08 14:26:15,Delivered,308.97
984,1812,8,2024-08-27 15:13:51,Delivered,518.95
985,2680,7,2025-10-16 23:31:06,Shipped,639.27
986,1956,2,2025-09-09 15:58:38,Processing,1078.53
987,29,2,2024-03-19 18:36:04,Processing,337.06
988,2325,5,2025-02-23 05:58:22,Shipped,422.67
989,138,4,2024-09-07 00:50:03,Pending,312.88
990,2374,7,2025-04-24 01:26:36,Processing,784.57
991,2457,5,2025-10-11 23:17:32,Delivered,148.07
992,2136,2,2024-11-10 15:48:42,Delivered,
993,3980,7,2025-10-24 00:17:41,Delivered,813.02
994,128,4,2024-01-16 00:55:03,Pending,796.26
995,1111,4,2024-04-23 23:07:10,Processing,620.21
996,1302,4,2024-06-19 16:19:48,Pending,470.04
997,2848,3,2024-05-28 22:53:49,Shipped,187.73
998,3589,5,2025-09-12 19:40:54,Shipped,404.68
999,2920,6,2025-06-19 01:12:31,Pending,407.36
1000,874,8,2024-07-03 20:38:37,Delivered,432.41
1001,3682,1,2024-05-26 10:29:35,Delivered,215.78
1002,716,6,2025-06-08 23:58:38,Delivered,461.73
1003,2828,3,2025-11-20 09:22:52,Processing,314.91
1004,2647,2,2025-10-22 18:18:04,Processing,229.75
1005,3151,6,2025-05-09 21:59:58,Pending,690.89
1006,2810,3,2025-03-17 05:18:22,Processing,159.6
1007,3556,8,2025-11-29 04:26:49,Returned,369.08
1008,3433,6,2025-07-04 12:30:30,Cancelled,554.98
1009,2141,1,2024-04-13 08:54:20,Delivered,1320.18
1010,1471,2,2024-06-25 15:05:18,Delivered,626.48
1011,1140,3,2025-02-19 21:49:57,Shipped,273.87
1012,1446,1,2025-09-21 14:02:31,Shipped,371.29
1013,2818,5,2025-06-21 09:06:44,Delivered,426.13
1014,76,2,2025-08-31 11:44:16,Cancelled,348.78
1015,1669,5,2024-08-22 10:02:26,Pending,122.11
1016,3998,8,2025-02-02 03:23:38,Processing,233.39
1017,1399,2,2024-10-09 03:45:46,Shipped,537.61
1018,3375,6,2024-01-31 02:18:59,Returned,338.02
1019,1427,4,2025-03-19 22:14:35,Processing,403.77
1020,2756,7,2024-12-22 00:10:48,Shipped,363.71
1021,1493,1,2025-12-14 10:33:54,Delivered,645.2
1022,3854,6,2025-02-24 01:29:28,Shipped,425.22
1023,2948,1,2025-01-13 06:20:30,Returned,563.43
1024,68,3,2024-09-21 07:42:57,Shipped,300.34
1025,1630,6,2024-09-21 11:13:45,Delivered,157.44
1026,1452,5,2024-01-28 22:28:11,Shipped,865.32
1027,2770,6,2025-07-26 16:16:25,Shipped,863.5
1028,1790,8,2024-01-10 07:02:37,Shipped,138.83
1029,966,6,2024-10-10 17:11:58,Cancelled,95.36
1030,321,1,2025-04-14 17:22:18,Processing,477.24
1031,149,2,2025-08-27 02:29:21,Processing,445.34
1032,1365,6,2025-02-22 01:04:19,Shipped,566.86
1033,1826,3,2024-08-03 19:16:40,Pending,266.7
1034,2228,8,2024-03-09 12:01:26,Delivered,414.95
1035,1010,8,2025-11-07 18:36:46,Delivered,370.95
1036,466,4,2024-11-09 14:39:08,Shipped,817.23
1037,1308,2,2025-12-29 16:21:57,Shipped,49.02
1038,1527,6,2025-01-29 21:10:46,Processing,88.16
1039,2146,8,2025-10-12 20:57:47,Processing,85.94
1040,615,2,2024-04-23 02:56:25,Pending,850.46
1041,543,7,2025-07-08 06:19:25,Delivered,873.51
1042,3537,7,2024-01-05 01:07:54,Delivered,174.53
1043,993,3,2024-08-14 05:47:10,Shipped,447.95
1044,3439,2,2024-08-06 00:05:46,Delivered,536.89
1045,1358,8,2024-05-30 11:08:27,Processing,506.61
1046,3681,6,2025-03-09 06:22:06,Delivered,262.25
1047,294,3,2024-12-12 20:08:40,Cancelled,177.42
1048,1570,2,2025-08-06 19:43:22,Shipped,281.59
1049,3280,7,2024-02-11 11:18:23,Shipped,219.32
1050,2293,1,2024-02-03 03:06:39,Shipped,844.12
1051,2705,6,2024-04-28 01:32:53,Cancelled,42.94
1052,29,8,2024-08-15 01:55:53,Delivered,302.74
1053,344,6,2025-05-21 22:58:19,Delivered,630.04
1054,1799,7,2024-04-16 23:39:36,Delivered,223.52
1055,3980,6,2025-11-11 14:43:56,Delivered,344.21
1056,1765,7,2025-09-08 13:07:28,Processing,459.24
1057,2883,5,2025-01-22 23:43:38,Delivered,323.38
1058,3706,8,2024-11-17 22:42:37,Pending,62.18
1059,2122,4,2025-02-13 10:55:25,Shipped,164.14
1060,3248,7,2025-06-17 15:41:12,Delivered,293.4
1061,1399,4,2024-03-22 11:07:45,Processing,275.54
1062,3529,7,2024-06-13 22:05:42,Delivered,489.43
1063,2719,8,2024-05-20 22:17:05,Shipped,374.83
1064,485,2,2025-08-01 01:01:34,Processing,279.46
1065,3188,7,2025-04-01 22:13:09,Delivered,181.11
1066,1061,3,2024-03-18 13:24:22,Delivered,136.68
1067,295,1,2024-07-29 15:47:16,Processing,245.84
1068,2987,5,2025-11-11 10:18:11,Processing,187.41
1069,1996,1,2024-06-17 14:21:48,Delivered,446.55
1070,3642,5,2025-03-15 21:46:09,Returned,148.59
1071,2186,6,2024-06-12 08:14:39,Delivered,481.92
1072,2404,4,2025-12-17 23:21:02,Cancelled,124.18
1073,2478,7,2025-01-31 08:44:09,Shipped,140.07
1074,2103,3,2024-08-07 09:29:45,Shipped,398.15
1075,3829,6,2025-08-07 10:11:41,Pending,500.14
1076,897,5,2025-03-11 21:41:41,Delivered,536.15
1077,2495,6,2024-09-23 02:08:26,Delivered,1154.48
1078,2554,7,2024-09-07 09:49:25,Cancelled,454.16
1079,60,3,2024-10-05 05:53:20,Pending,987.54
1080,40,3,2024-06-04 22:56:11,Delivered,299.45
1081,2707,1,2025-09-04 16:34:55,Delivered,516.74
1082,2302,1,2024-03-10 01:33:27,Delivered,201.48
1083,2488,1,2025-01-06 22:53:23,Delivered,
1084,1561,8,2024-07-01 18:55:01,Delivered,369.76
1085,2441,1,2024-11-10 06:51:21,Processing,501.5
1086,350,5,2024-11-02 16:35:28,Delivered,427.51
1087,3993,4,2025-09-14 21:56:45,Delivered,408.35
1088,333,8,2025-11-14 16:02:52,Pending,95.79
1089,2045,6,2024-06-06 18:50:32,Shipped,97.24
1090,282,3,2025-09-04 01:10:52,Processing,760.69
1091,3613,1,2024-01-23 07:53:45,Delivered,253.83
1092,1295,2,2024-03-15 04:49:30,Cancelled,404.71
1093,476,2,2025-01-16 22:01:29,Pending,303.32
1094,1229,2,2025-05-21 16:31:43,Cancelled,231.27
1095,516,2,2024-11-01 15:38:52,Cancelled,580.23
1096,2153,1,2024-12-15 15:31:35,Shipped,555.98
1097,456,3,2025-10-25 20:06:43,Shipped,539.86
1098,382,2,2025-01-10 21:22:10,Delivered,272.24
1099,234,5,2025-01-21 04:58:10,Delivered,656.85
1100,3289,4,2025-08-10 04:26:49,Pending,240.29
1101,1818,8,2024-07-08 07:29:14,Pending,200.08
1102,2701,2,2024-10-10 18:13:10,Shipped,231.41
1103,2252,3,2025-02-04 08:05:43,Delivered,327.25
1104,977,7,2024-12-01 12:42:02,Processing,100.41
1105,523,1,2024-09-01 13:35:43,Delivered,460.06
1106,13,5,2024-03-20 16:23:57,Pending,346.05
1107,1789,3,2024-04-06 15:11:58,Delivered,435.03
1108,3715,1,2024-04-03 05:57:22,Pending,222.52
1109,1864,1,2024-02-07 08:10:34,Delivered,530.15
1110,504,4,2024-10-31 18:56:58,Delivered,74.84
1111,3754,5,2025-08-18 15:01:32,Shipped,493.02
1112,351,3,2024-08-29 12:51:24,Pending,296.57
1113,855,4,2025-07-08 14:43:48,Delivered,688.53
1114,1423,1,2024-12-04 17:05:17,Processing,291.94
1115,369,2,2024-08-06 11:59:18,Delivered,799.58
1116,814,8,2025-03-10 23:43:01,Pending,167.79
1117,101,6,2024-02-01 12:47:57,Pending,121.5
1118,2752,8,2024-03-23 09:15:12,Processing,857.38
1119,2912,6,2025-05-17 12:26:25,Delivered,131.53
1120,1072,6,2025-09-06 21:35:36,Delivered,496.49
1121,2683,1,2025-09-15 00:03:40,Shipped,94.15
1122,603,1,2025-08-28 20:21:07,Processing,508.73
1123,2599,2,2024-05-28 07:49:27,Processing,150.33
1124,9,4,2024-08-03 22:55:50,Pending,481.21
1125,266,4,2025-04-23 18:22:11,Delivered,79.14
1126,2094,5,2024-12-05 02:26:09,Delivered,104.59
1127,2203,3,2024-07-16 09:12:03,Returned,115.95
1128,3629,4,2025-11-21 10:14:15,Delivered,482.36
1129,3851,7,2024-05-09 16:29:50,Delivered,472.09
1130,2569,6,2025-08-10 10:27:11,Processing,331.83
1131,2984,6,2025-06-24 00:34:35,Delivered,114.05
1132,3287,8,2024-02-02 03:21:59,Delivered,54
1133,2086,2,2024-02-29 20:56:02,Delivered,414.38
1134,2295,4,2025-09-30 22:47:31,Processing,381.02
1135,3187,6,2025-10-19 00:28:39,Pending,151.88
1136,2795,7,2024-07-21 11:24:56,Pending,
1137,3320,4,2025-10-28 12:56:48,Delivered,261.98
1138,2178,6,2025-07-08 02:01:45,Delivered,216.95
1139,1970,5,2025-09-06 12:30:46,Shipped,173.44
1140,1007,5,2024-09-29 15:47:47,Returned,335.9
1141,1309,4,2024-05-14 17:55:27,Processing,582.02
1142,3380,6,2025-04-17 15:14:36,Cancelled,486.12
1143,935,3,2024-10-08 14:22:51,Cancelled,804.72
1144,3115,1,2025-05-07 09:49:38,Delivered,68.52
1145,1977,8,2024-10-08 07:10:10,Shipped,106.09
1146,3855,4,2025-07-21 21:02:19,Delivered,403.36
1147,781,1,2024-03-02 14:48:54,Delivered,260
1148,729,7,2024-09-15 03:59:10,Pending,106.87
1149,3138,8,2025-02-16 16:16:59,Delivered,454.7
1150,3320,2,2024-05-24 17:08:57,Shipped,538.05
1151,3317,7,2024-05-19 08:51:50,Shipped,486.83
1152,67,2,2025-09-08 05:12:42,Delivered,154.33
1153,235,4,2025-05-24 16:48:09,Delivered,574.59
1154,2403,1,2024-03-26 18:00:21,Delivered,41.13
1155,1721,3,2025-01-03 17:22:56,Shipped,174.76
1156,1012,7,2025-08-25 05:27:15,Delivered,388.37
1157,2262,8,2025-01-01 09:32:30,Shipped,617.94
1158,383,2,2025-01-21 16:51:48,Shipped,40.02
1159,3892,1,2025-02-11 10:16:53,Delivered,224.94
1160,3005,4,2024-06-11 03:32:36,Cancelled,109.5
1161,118,4,2025-04-04 00:26:54,Delivered,455.12
1162,727,2,2025-10-19 11:17:04,Pending,69.24
1163,3460,8,2024-03-24 09:25:32,Pending,250.62
1164,3523,2,2025-11-14 21:32:08,Processing,514.89
1165,3215,7,2025-03-19 19:40:09,Shipped,577
1166,1820,8,2025-06-22 17:57:51,Cancelled,100.94
1167,1398,7,2025-04-25 18:00:50,Shipped,488.43
1168,754,2,2025-02-22 01:06:25,Delivered,464.7
1169,2209,3,2024-02-07 18:08:04,Delivered,180.69
1170,1502,4,2025-11-06 01:44:59,Processing,
1171,153,8,2024-02-02 02:50:20,Cancelled,421.01
1172,1015,8,2025-03-30 07:27:27,Shipped,496.42
1173,1028,2,2024-02-12 01:49:07,Delivered,920.88
1174,2176,1,2025-03-24 16:10:56,Delivered,208.63
1175,776,5,2024-10-13 16:10:15,Pending,348.53
1176,1697,7,2024-01-10 12:06:01,Delivered,1079.39
1177,1669,2,2025-07-27 17:03:07,Delivered,298.64
1178,429,5,2025-09-14 06:44:14,Cancelled,353.66
1179,3061,3,2025-10-08 00:58:59,Delivered,422.25
1180,3433,4,2024-01-12 07:58:53,Delivered,857.88
1181,3959,2,2025-01-24 07:50:58,Cancelled,426.43
1182,1112,5,2024-09-10 22:11:35,Delivered,241.89
1183,3345,1,2024-11-12 22:59:50,Pending,568.13
1184,670,4,2025-01-13 23:42:57,Delivered,10.22
1185,977,3,2024-05-03 09:32:31,Shipped,333.1
1186,3992,8,2025-03-24 10:46:34,Delivered,129.61
1187,2358,6,2025-03-17 07:59:11,Shipped,51.16
1188,1626,7,2024-01-18 16:29:16,Delivered,456.28
1189,1009,3,2025-08-28 11:25:34,Processing,345.66
1190,16,3,2025-05-18 18:41:33,Cancelled,554.69
1191,3865,7,2025-03-19 09:40:14,Cancelled,525.36
1192,891,5,2025-11-03 04:13:19,Delivered,102.72
1193,3210,7,2025-05-12 05:05:13,Pending,376.74
1194,3528,5,2024-12-30 19:49:27,Delivered,214.91
1195,261,5,2024-08-26 20:32:13,Delivered,197.5
1196,3731,1,2025-11-07 18:33:32,Processing,159.65
1197,662,1,2025-08-11 16:26:52,Returned,790.45
1198,2833,6,2024-03-17 04:18:36,Delivered,636.94
1199,1138,6,2025-01-04 02:46:40,Pending,426.15
1200,254,7,2025-03-13 12:03:09,Delivered,184.5
1201,970,1,2025-07-29 19:20:22,Delivered,
1202,2037,5,2024-09-29 17:08:32,Delivered,433.09
1203,3987,5,2024-03-11 20:23:13,Returned,30.39
1204,2132,7,2025-04-13 02:30:31,Delivered,234.62
1205,1737,7,2024-05-02 18:36:27,Processing,270.78
1206,3516,6,2024-12-02 13:23:23,Delivered,576.15
1207,2377,1,2025-03-27 02:08:17,Processing,123.37
1208,809,7,2025-06-29 02:48:38,Processing,238.86
1209,2499,7,2024-12-22 16:25:14,Processing,190.41
1210,2535,3,2024-08-20 02:21:25,Shipped,207.72
1211,3518,1,2025-12-23 19:39:42,Delivered,366.16
1212,3192,7,2025-02-16 06:43:25,Processing,677.55
1213,3964,3,2025-12-17 14:28:56,Processing,240.74
1214,1511,2,2024-07-01 07:39:09,Delivered,374.55
1215,2708,8,2024-03-16 18:22:43,Pending,464.91
1216,263,4,2025-11-29 15:57:30,Processing,635.35
1217,301,6,2024-06-22 12:21:03,Processing,447.62
1218,3942,1,2024-05-07 04:01:16,Shipped,847.56
1219,2608,3,2025-10-20 22:14:28,Shipped,519.78
1220,1685,1,2024-03-02 11:22:05,Delivered,411.99
1221,1367,5,2024-10-14 11:51:15,Processing,258.26
1222,3003,1,2024-03-24 09:58:42,Delivered,499.29
1223,457,5,2024-05-15 18:41:46,Processing,362.33
1224,1746,2,2024-05-09 17:59:09,Delivered,471.76
1225,2013,4,2024-12-22 23:06:34,Delivered,437.88
1226,3981,4,2024-06-27 04:12:27,Delivered,257.13
1227,1843,5,2025-01-21 00:05:34,Processing,409.64
1228,663,6,2025-05-28 07:40:02,Delivered,372.73
1229,3748,5,2025-07-24 02:05:17,Shipped,271.62
1230,2838,5,2025-04-08 05:17:42,Shipped,250.59
1231,1926,6,2024-11-23 08:31:03,Delivered,367.56
1232,829,8,2025-05-12 04:42:28,Cancelled,575.55
1233,95,2,2025-10-16 09:42:37,Shipped,777.7
1234,728,3,2025-06-22 06:03:25,Cancelled,80.7
1235,3193,5,2024-11-29 13:55:31,Processing,177.71
1236,2387,2,2025-09-03 06:44:59,Processing,202.44
1237,1565,4,2025-05-19 16:22:47,Delivered,258.47
1238,169,6,2025-06-09 16:45:36,Delivered,382.04
1239,1872,8,2024-05-04 03:59:23,Pending,669.86
1240,1282,4,2025-01-13 00:28:13,Delivered,492.08
1241,2716,4,2025-12-09 02:12:04,Processing,140.24
1242,2178,7,2024-11-27 23:14:11,Delivered,376.02
1243,2145,3,2024-12-22 16:53:28,Processing,307.32
1244,3359,1,2025-07-10 11:51:15,Cancelled,262.83
1245,3811,3,2024-03-08 11:21:23,Pending,629.13
1246,2559,3,2024-02-09 13:17:13,Shipped,58.66
1247,3769,6,2025-08-15 09:54:32,Cancelled,299.89
1248,1997,4,2024-03-04 20:22:49,Processing,294.84
1249,3222,6,2025-03-17 18:06:17,Delivered,361.06
1250,3809,1,2024-02-24 02:34:19,Processing,280.7
1251,787,6,2025-09-13 08:12:18,Delivered,139.78
1252,3958,4,2025-01-21 22:09:26,Shipped,445.24
1253,1043,3,2025-02-02 12:24:27,Shipped,515
1254,1435,4,2024-05-20 00:38:58,Processing,366.03
1255,3041,2,2024-02-11 23:24:38,Returned,324.11
1256,696,5,2025-03-27 21:29:58,Delivered,444.66
1257,1299,5,2024-06-03 10:17:12,Delivered,95.69
1258,3810,3,2025-04-26 13:26:23,Pending,519.82
1259,3132,4,2024-07-12 22:48:03,Shipped,99.63
1260,1375,3,2024-09-28 09:46:33,Delivered,393.74
1261,2520,8,2025-07-06 19:39:08,Processing,617.97
1262,2550,1,2024-01-14 10:04:03,Processing,676.08
1263,3353,4,2025-03-06 05:12:36,Delivered,676.81
1264,3909,8,2024-02-13 01:26:45,Delivered,242.35
1265,1996,4,2025-06-29 04:53:07,Returned,176.86
1266,1658,1,2025-03-03 08:47:42,Delivered,1019.7
1267,3234,7,2024-07-15 04:44:01,Pending,108.08
1268,2279,3,2025-08-18 05:16:07,Processing,94.98
1269,1221,3,2024-06-16 02:48:21,Delivered,
1270,2215,2,2025-03-07 04:16:32,Pending,197.47
1271,1630,3,2024-08-16 07:41:22,Shipped,66.69
1272,1992,8,2025-07-23 22:29:06,Delivered,486.73
1273,1078,7,2025-02-21 22:16:43,Delivered,221.11
1274,762,8,2025-10-18 02:01:29,Delivered,214.37
1275,3710,3,2025-05-08 10:28:58,Delivered,158.06
1276,756,3,2025-05-03 08:43:45,Processing,541.18
1277,266,8,2024-12-08 23:51:09,Processing,433.65
1278,352,6,2025-06-11 12:30:37,Delivered,
1279,2413,2,2024-06-19 03:18:44,Delivered,156.45
1280,3735,3,2024-09-07 20:40:29,Shipped,141.62
1281,2429,8,2025-06-27 06:40:55,Shipped,668.24
1282,544,3,2024-08-09 14:15:55,Delivered,836.3
1283,23,5,2024-03-07 20:19:54,Shipped,187.06
1284,1149,2,2024-12-29 06:23:51,Delivered,123.81
1285,1745,5,2025-09-16 00:22:47,Processing,293.78
1286,3153,8,2025-02-03 04:40:19,Delivered,152.82
1287,1870,6,2025-02-23 12:38:39,Delivered,545.87
1288,666,1,2025-04-05 15:52:40,Shipped,932.25
1289,3506,1,2025-07-21 17:54:34,Delivered,217.35
1290,173,2,2025-04-18 23:54:59,Returned,537.19
1291,2552,8,2025-03-24 11:07:44,Shipped,515.13
1292,3372,2,2024-10-03 01:02:14,Delivered,621.05
1293,272,5,2024-05-02 23:53:05,Delivered,515.12
1294,701,3,2025-10-23 12:20:43,Cancelled,189.51
1295,2177,2,2024-01-15 17:00:36,Processing,417.9
1296,1647,7,2024-11-09 13:46:18,Processing,467.83
1297,839,3,2024-09-12 05:35:34,Delivered,417.19
1298,2340,5,2025-04-18 00:28:30,Delivered,522.78
1299,2275,8,2025-09-09 02:52:11,Delivered,
1300,220,5,2025-07-01 23:36:18,Processing,
1301,749,2,2025-01-30 08:21:43,Delivered,249.69
1302,2180,1,2025-01-23 08:43:14,Delivered,361.35
1303,2461,8,2025-10-11 15:46:04,Delivered,184.47
1304,1245,4,2024-02-02 15:33:35,Delivered,69.36
1305,3050,4,2024-01-29 18:00:59,Delivered,356.01
1306,1004,4,2024-08-27 23:55:55,Processing,104.15
1307,2232,2,2024-10-18 06:05:18,Delivered,837.87
1308,2283,7,2025-06-03 04:21:18,Shipped,329.38
1309,3985,7,2025-07-19 20:21:40,Delivered,110.75
1310,3326,7,2024-08-02 03:46:16,Delivered,173.96
1311,1903,5,2024-09-23 22:32:18,Shipped,499.54
1312,3643,4,2025-11-08 16:41:24,Delivered,419.2
1313,3684,5,2025-09-14 19:01:38,Delivered,325.9
1314,2076,8,2024-05-28 11:18:04,Delivered,118.31
1315,828,3,2025-09-22 16:55:32,Delivered,234.9
1316,988,8,2025-01-06 01:59:29,Processing,309.74
1317,937,2,2024-11-16 02:03:57,Delivered,636.19
1318,2801,5,2025-08-30 09:55:05,Returned,765.34
1319,3186,3,2025-12-25 07:14:56,Returned,200.46
1320,2048,4,2025-01-09 00:04:34,Delivered,306
1321,828,7,2024-03-22 04:21:03,Returned,233.85
1322,1869,4,2025-02-01 01:44:18,Pending,761.81
1323,1116,8,2025-02-26 00:26:10,Delivered,53.02
1324,3738,2,2025-06-28 20:53:39,Delivered,261.91
1325,2734,7,2025-06-29 02:10:08,Delivered,
1326,2979,3,2024-05-21 04:40:45,Delivered,970.89
1327,2277,4,2025-07-26 14:57:21,Shipped,469.82
1328,2474,6,2024-09-10 04:06:55,Processing,461.49
1329,2283,7,2024-12-04 16:05:35,Delivered,230.71
1330,1326,4,2025-09-12 22:06:02,Processing,10.96
1331,3399,7,2024-08-02 14:53:08,Pending,545.76
1332,563,7,2025-12-14 22:03:03,Delivered,229.81
1333,3194,2,2025-03-19 04:55:23,Delivered,87.66
1334,3265,8,2025-01-28 14:55:16,Delivered,440.06
1335,15,1,2024-09-02 19:51:55,Cancelled,393.87
1336,2052,1,2024-09-08 16:24:11,Delivered,306.06
1337,1545,6,2025-05-10 09:02:55,Delivered,566.91
1338,1839,3,2024-04-13 20:04:08,Processing,82.18
1339,1814,2,2025-01-20 15:49:42,Pending,276.21
1340,3388,7,2024-12-26 17:28:52,Shipped,677.16
1341,3064,2,2024-01-20 04:08:29,Cancelled,456.95
1342,1677,4,2024-08-01 20:13:36,Shipped,407.87
1343,1430,2,2024-08-24 03:31:29,Shipped,552.76
1344,520,7,2025-08-29 05:59:04,Delivered,271.84
1345,2284,6,2024-05-26 18:53:49,Cancelled,368.82
1346,1662,6,2024-03-23 16:21:25,Pending,277.41
1347,147,1,2024-04-02 14:44:39,Shipped,973.07
1348,322,1,2025-11-29 15:33:02,Returned,376.28
1349,2018,2,2025-11-26 16:08:03,Delivered,394.35
1350,1589,5,2025-01-24 12:39:57,Returned,425.13
1351,1254,2,2024-07-10 02:21:14,Processing,85.5
1352,1323,5,2025-10-28 05:41:49,Delivered,296.44
1353,1619,7,2025-10-28 12:47:46,Cancelled,843.07
1354,995,1,2025-11-04 12:19:08,Returned,
1355,3979,7,2024-03-28 16:33:15,Pending,165.63
1356,2012,1,2024-01-02 15:36:30,Processing,203.26
1357,1120,2,2024-01-19 12:07:33,Delivered,562.18
1358,12,7,2025-02-06 06:14:18,Processing,524.45
1359,2088,8,2024-10-27 04:58:42,Processing,194.4
1360,2270,2,2025-01-17 19:04:58,Shipped,48.96
1361,1826,7,2025-03-09 01:46:06,Shipped,282.13
1362,2833,3,2024-02-11 11:37:38,Cancelled,411.26
1363,3926,7,2025-09-19 14:26:47,Shipped,173.47
1364,1390,7,2025-12-07 05:34:54,Shipped,113.19
1365,3507,3,2025-07-12 14:25:30,Shipped,
1366,1260,6,2024-08-22 12:01:21,Processing,15.46
1367,1738,4,2025-04-04 19:12:42,Processing,39.97
1368,2811,8,2024-03-18 07:30:57,Cancelled,306.1
1369,3404,8,2024-05-10 05:47:29,Processing,492.82
1370,3384,4,2025-05-12 13:43:18,Cancelled,445.88
1371,1976,4,2025-06-11 09:38:39,Delivered,369.3
1372,416,7,2025-12-08 12:05:05,Shipped,865.71
1373,295,3,2025-01-03 14:18:31,Pending,371.68
1374,1463,7,2025-08-21 18:08:45,Shipped,94.2
1375,59,7,2024-12-05 09:37:09,Delivered,56.88
1376,2823,2,2025-11-10 02:13:12,Delivered,535.74
1377,2675,8,2024-07-24 22:46:44,Shipped,618.51
1378,1802,2,2025-08-08 14:42:53,Delivered,136.55
1379,1188,7,2024-03-23 15:20:22,Delivered,172.12
1380,2128,1,2024-05-22 04:32:59,Returned,282.62
1381,107,1,2024-04-14 23:59:54,Delivered,119.44
1382,3352,6,2025-05-03 01:43:36,Delivered,
1383,2866,5,2025-12-08 16:33:24,Delivered,156.44
1384,3148,6,2024-04-01 13:04:01,Processing,698.93
1385,2261,4,2024-09-28 23:57:30,Processing,594.86
1386,1513,4,2024-08-08 11:13:09,Delivered,396.57
1387,3775,4,2025-02-27 09:31:58,Delivered,361.32
1388,629,7,2024-02-13 14:50:03,Delivered,629.42
1389,41,5,2024-02-06 11:23:45,Delivered,193.29
1390,2419,1,2024-06-07 20:38:53,Delivered,88.55
1391,2727,7,2024-07-26 13:34:19,Delivered,19.2
1392,1050,7,2024-03-18 21:57:20,Pending,473.85
1393,837,5,2024-12-06 17:13:01,Delivered,386.69
1394,3566,7,2025-12-10 13:09:55,Delivered,347.81
1395,295,6,2024-06-01 10:05:21,Delivered,
1396,1683,7,2025-10-31 14:20:42,Cancelled,654.55
1397,1035,1,2024-11-25 10:00:00,Shipped,406.49
1398,519,7,2025-08-31 08:35:21,Cancelled,58.2
1399,3415,4,2025-04-05 06:38:48,Shipped,209.22
1400,3960,7,2024-02-15 20:23:41,Returned,325.79
1401,1538,2,2025-04-22 23:33:07,Processing,415.09
1402,233,6,2024-07-10 00:01:06,Processing,444.38
1403,3254,4,2025-04-18 11:46:57,Processing,781.31
1404,3193,8,2024-01-08 04:04:02,Processing,494.18
1405,1896,2,2025-03-31 05:44:02,Delivered,332.4
1406,1966,3,2025-09-16 07:38:49,Shipped,100.54
1407,1808,6,2024-04-07 19:51:39,Delivered,124.01
1408,2660,1,2024-11-22 08:46:36,Returned,413.19
1409,2255,7,2025-11-30 01:17:07,Shipped,206.69
1410,2781,2,2025-04-29 09:34:44,Delivered,56.91
1411,1878,3,2025-03-02 11:35:30,Pending,1009.38
1412,2506,1,2024-02-19 00:19:04,Delivered,620.63
1413,2739,5,2025-01-09 18:34:06,Delivered,329.56
1414,1388,8,2025-12-29 17:27:44,Shipped,278.79
1415,805,1,2025-02-21 22:43:44,Processing,798.65
1416,2566,8,2025-09-09 09:48:27,Processing,297.02
1417,1773,3,2024-12-03 17:24:02,Pending,205.82
1418,1562,7,2025-04-30 23:46:29,Shipped,563.01
1419,608,2,2024-12-29 03:06:41,Processing,92.07
1420,928,4,2025-04-02 04:58:17,Delivered,262.17
1421,55,8,2024-01-17 06:21:25,Shipped,271.73
1422,1,7,2024-11-05 09:30:01,Cancelled,774.82
1423,347,3,2024-06-27 05:08:36,Delivered,113.94
1424,203,3,2025-09-22 09:07:55,Delivered,
1425,3395,7,2025-01-25 13:56:40,Processing,4.79
1426,812,1,2024-08-17 09:36:44,Processing,227.36
1427,612,5,2025-03-09 17:48:26,Processing,116.2
1428,2696,5,2025-03-13 19:32:50,Processing,370.55
1429,2104,7,2024-11-14 08:42:07,Delivered,255.28
1430,1891,6,2024-12-18 08:40:04,Cancelled,285.47
1431,788,7,2025-02-05 02:35:03,Delivered,
1432,3434,4,2024-07-22 15:29:53,Delivered,260.62
1433,2643,8,2025-04-16 09:52:37,Delivered,471.6
1434,3857,2,2025-02-22 20:58:30,Delivered,654.35
1435,3459,5,2024-12-27 08:03:11,Shipped,363.68
1436,320,4,2025-09-02 04:03:45,Processing,538.32
1437,887,6,2025-03-31 17:38:12,Processing,174.56
1438,3145,1,2025-06-04 08:21:21,Returned,493.62
1439,2512,1,2025-03-11 19:53:39,Processing,616.19
1440,1864,4,2025-06-16 12:50:00,Delivered,653.05
1441,1835,7,2024-05-08 13:26:56,Pending,629.01
1442,3410,8,2024-06-30 11:51:04,Returned,262.6
1443,2656,3,2025-07-14 11:14:21,Delivered,139.69
1444,1652,4,2024-07-28 16:52:13,Processing,340.88
1445,176,6,2025-08-04 10:34:13,Delivered,750.66
1446,1711,1,2024-08-27 11:13:03,Returned,468.58
1447,3368,7,2025-12-08 20:35:48,Delivered,136.73
1448,1295,8,2024-08-18 05:33:12,Returned,235.07
1449,2926,3,2025-05-20 09:31:20,Delivered,316.44
1450,902,1,2025-12-22 05:39:53,Delivered,109.1
1451,2708,8,2025-01-29 11:45:24,Shipped,487.32
1452,2925,8,2025-05-27 09:36:26,Processing,383.08
1453,2873,5,2024-04-14 21:56:51,Shipped,510.68
1454,2889,8,2024-07-27 14:08:21,Shipped,963.75
1455,605,4,2024-11-12 17:51:39,Delivered,247.1
1456,1891,2,2024-02-13 20:35:17,Delivered,124.06
1457,465,5,2024-11-30 12:54:35,Delivered,61.09
