Order_Item_ID,Order_ID,Product_ID,Promotion_ID,Quantity,Unit_Price
3656,1539,43,71,1,125.22
3657,1540,401,102,2,132.54
3658,1541,148,115,3,116.17
3659,1541,144,25,1,34.97
3660,1541,594,67,3,114.85
3661,1541,151,64,2,88.38
3662,1542,560,111,2,49.7
3663,1542,171,18,2,115.52
3664,1543,25,32,1,9.9
3665,1544,288,73,2,19.57
3666,1545,367,21,2,37.83
3667,1545,121,75,1,41
3668,1546,386,,3,20.6
3669,1546,113,75,3,59.78
3670,1547,505,90,2,89.96
3671,1547,161,91,3,122.65
3672,1548,176,60,3,101.3
3673,1548,438,,3,83.17
3674,1548,558,71,2,10.69
3675,1549,416,28,2,75.18
3676,1549,583,32,3,122.19
3677,1549,289,31,1,78.88
3678,1550,366,103,1,58.26
3679,1550,499,68,3,44.16
3680,1550,165,32,1,90.02
3681,1551,179,65,2,164.33
3682,1552,502,38,3,54.15
3683,1552,376,38,3,46.13
3684,1552,31,106,2,55.31
3685,1553,367,84,2,39.26
3686,1553,575,95,1,134.51
3687,1554,340,114,1,56.65
3688,1555,118,57,1,40.02
3689,1555,139,4,2,110.18
3690,1556,245,52,1,94.61
3691,1556,154,6,1,44.84
3692,1556,532,43,1,
3693,1557,219,116,1,120.1
3694,1557,276,60,2,138.74
3695,1558,516,,3,132.66
3696,1558,334,68,2,29.54
3697,1558,321,93,1,85.08
3698,1559,306,36,2,152.65
3699,1559,92,52,1,55.09
3700,1559,290,83,1,30.9
3701,1560,462,69,1,68.95
3702,1560,118,40,2,42.76
3703,1560,103,26,1,138.59
3704,1560,525,95,2,22.98
3705,1561,307,102,1,112.52
3706,1561,426,95,1,
3707,1562,158,114,3,26.6
3708,1562,363,54,1,72.38
3709,1562,450,75,1,55.95
3710,1563,292,48,3,61.2
3711,1563,378,79,2,98.21
3712,1564,64,26,1,162.35
3713,1564,551,64,2,50.5
3714,1565,345,95,1,112.75
3715,1565,585,57,2,121.83
3716,1566,335,65,2,4.27
3717,1566,168,93,1,44.55
3718,1566,70,5,3,136.29
3719,1567,55,34,2,29.75
3720,1567,95,11,1,134.56
3721,1568,334,106,1,27.59
3722,1568,112,30,2,108.87
3723,1569,192,91,2,59.83
3724,1569,372,29,2,46.26
3725,1570,600,2,3,15.66
3726,1570,42,57,1,103.35
3727,1570,528,72,1,28.25
3728,1571,346,13,2,53.7
3729,1571,418,14,2,71.67
3730,1572,356,44,1,91.84
3731,1572,104,105,1,136.38
3732,1573,323,66,,130.15
3733,1574,312,93,1,56.81
3734,1574,36,109,1,4.37
3735,1575,166,51,3,63.6
3736,1575,571,54,2,81.56
3737,1575,1,21,2,111.78
3738,1575,323,108,3,147.25
3739,1576,461,43,3,119.82
3740,1576,533,,3,93.72
3741,1576,377,42,1,37.18
3742,1577,200,48,1,46.32
3743,1577,159,22,3,73.26
3744,1577,311,84,3,42.24
3745,1578,277,80,3,114.21
3746,1578,388,2,1,109.96
3747,1579,453,33,3,132.32
3748,1579,155,49,3,144.62
3749,1579,407,87,1,98.65
3750,1580,54,67,3,114.8
3751,1581,88,34,3,28.01
3752,1581,557,44,2,132.21
3753,1581,327,28,1,107.09
3754,1581,468,104,2,112.63
3755,1582,587,82,1,56.78
3756,1582,46,41,3,61.59
3757,1583,479,31,3,81.28
3758,1583,383,82,1,108.58
3759,1583,288,56,1,20.62
3760,1584,248,102,3,52.58
3761,1585,468,79,3,129.25
3762,1585,85,89,3,66.87
3763,1585,55,11,3,32.94
3764,1585,528,50,1,30.5
3765,1586,522,15,1,106.23
3766,1586,433,100,1,115.55
3767,1586,476,96,1,67.39
3768,1587,357,14,2,
3769,1587,280,109,3,60.14
3770,1587,232,73,2,61.7
3771,1588,252,98,1,23.22
3772,1588,134,4,3,133.09
3773,1588,347,103,3,35.07
3774,1588,295,56,2,49.39
3775,1589,475,36,3,131.72
3776,1589,123,79,2,51
3777,1589,286,41,3,17.38
3778,1590,297,71,1,121.13
3779,1590,188,111,3,129.29
3780,1591,226,68,2,144.4
3781,1591,322,60,2,36.39
3782,1591,149,108,3,46.25
3783,1591,186,53,1,84.4
3784,1592,470,106,3,5.98
3785,1592,349,59,3,55.09
3786,1592,199,94,1,12.11
3787,1593,437,75,2,75.78
3788,1593,510,41,3,86.74
3789,1593,59,32,1,57.1
3790,1593,36,95,3,4.68
3791,1594,469,105,3,58.12
3792,1594,566,118,1,14.16
3793,1595,418,30,3,70.91
3794,1595,330,,2,63.84
3795,1596,552,,2,102.37
3796,1596,132,18,2,59.05
3797,1596,426,17,1,126.95
3798,1597,581,57,1,132.82
3799,1598,56,21,1,170.98
3800,1598,458,75,2,99.7
3801,1599,493,55,3,46.38
3802,1600,259,103,2,58.2
3803,1601,582,37,1,39.13
3804,1601,83,47,3,140.48
3805,1602,128,66,3,135.51
3806,1603,429,12,3,76.21
3807,1603,130,120,1,18.9
3808,1603,568,76,2,138.62
3809,1603,134,69,2,
3810,1604,297,51,2,124.8
3811,1604,53,66,2,
3812,1604,125,46,1,155.21
3813,1605,17,95,2,11.03
3814,1605,502,116,3,59.98
3815,1606,249,16,2,117.29
3816,1606,325,,3,116.97
3817,1606,41,33,2,76
3818,1607,403,,2,87.05
3819,1607,282,94,3,167.21
3820,1607,352,100,1,94.33
3821,1607,529,98,1,162.29
3822,1608,155,91,3,151.76
3823,1609,489,49,2,59.81
3824,1609,322,17,2,34.24
3825,1609,209,57,2,86.36
3826,1610,86,28,3,107.45
3827,1610,288,61,1,21.57
3828,1610,233,32,1,73.26
3829,1611,357,86,1,67.52
3830,1611,239,71,3,136.87
3831,1611,543,89,3,77.35
3832,1611,512,119,2,33.62
3833,1612,206,92,3,115.38
3834,1612,263,31,1,56.26
3835,1612,460,72,3,103.49
3836,1613,320,11,2,54.37
3837,1613,300,99,1,
3838,1614,227,118,3,37.89
3839,1614,58,111,2,94.35
3840,1614,277,11,2,115.38
3841,1614,399,95,2,75.64
3842,1615,354,,3,91.4
3843,1615,519,113,3,49.63
3844,1616,159,38,3,75.28
3845,1616,321,51,3,75.26
3846,1616,209,113,2,95.26
3847,1617,439,81,1,7.4
3848,1617,102,119,3,148.74
3849,1618,250,50,1,111.08
3850,1618,240,50,2,152.24
3851,1618,406,109,1,119.67
3852,1619,553,119,2,72.15
3853,1620,574,15,,20.94
3854,1620,374,96,1,10.07
3855,1621,36,13,3,5.52
3856,1622,332,107,3,43.17
3857,1622,422,15,1,42.76
3858,1623,51,75,3,34.06
3859,1623,264,104,3,13.29
3860,1623,549,40,3,27.47
3861,1623,500,119,3,129.32
3862,1624,581,12,1,124.69
3863,1624,372,115,2,46.71
3864,1625,346,29,2,58.67
3865,1626,265,15,2,122.77
3866,1626,139,74,1,98.53
3867,1626,359,61,3,37.56
3868,1626,67,113,3,149.26
3869,1627,58,44,2,79.77
3870,1627,421,85,3,78.8
3871,1628,505,9,3,82.32
3872,1628,392,35,3,34.93
3873,1629,498,78,3,123.32
3874,1629,343,,2,45.26
3875,1630,311,19,1,41.56
3876,1630,286,27,2,
3877,1630,310,50,1,20.26
3878,1631,297,,2,
3879,1631,118,58,3,42.65
3880,1632,319,2,1,113.95
3881,1633,101,93,1,97.29
3882,1634,207,119,1,9.8
3883,1634,196,64,1,126.51
3884,1635,140,98,3,85.65
3885,1635,386,115,3,20.74
3886,1635,522,67,1,106.72
3887,1636,514,9,2,142.26
3888,1637,326,90,2,54.35
3889,1637,460,98,1,122.17
3890,1638,588,19,1,65.62
3891,1638,167,51,2,30.05
3892,1638,100,69,2,73.68
3893,1639,579,62,3,154.25
3894,1639,559,17,3,120.67
3895,1640,160,78,1,143.63
3896,1640,495,93,3,
3897,1641,243,74,1,
3898,1642,322,84,1,34.08
3899,1642,54,67,3,110.19
3900,1643,205,113,1,11.71
3901,1643,159,86,3,63.73
3902,1643,251,71,1,61.42
3903,1643,271,91,,79.41
3904,1644,300,64,1,134.19
3905,1645,4,49,3,164.5
3906,1645,47,88,1,94.04
3907,1646,295,48,2,48.35
3908,1646,181,91,1,160.17
3909,1647,319,11,1,115.87
3910,1648,252,13,2,19.49
3911,1649,26,109,2,
3912,1649,165,96,1,104.47
3913,1649,526,17,3,97.25
3914,1649,541,7,1,105.74
3915,1650,514,115,1,170.17
3916,1650,599,101,3,16.77
3917,1651,132,82,2,60.28
3918,1652,336,60,1,71.31
3919,1652,44,73,3,88.98
3920,1652,173,23,1,133.09
3921,1653,548,34,3,126.22
3922,1653,127,47,1,103.07
3923,1653,318,54,1,92.33
3924,1654,87,,3,134.09
3925,1654,279,3,1,76.89
3926,1654,246,11,3,132.86
3927,1654,188,11,3,117.69
3928,1655,438,116,1,77.17
3929,1655,596,108,1,43.97
3930,1656,253,85,2,37.57
3931,1656,43,27,2,138.04
3932,1657,580,34,3,21.2
3933,1657,463,81,2,78.39
3934,1657,371,33,3,46.68
3935,1657,174,114,3,101.16
3936,1658,382,44,1,98.66
3937,1658,504,48,2,
3938,1658,498,,3,130.76
3939,1659,389,109,2,74.81
3940,1659,339,1,3,5.29
3941,1660,547,6,2,100.48
3942,1660,37,113,1,162.35
3943,1660,381,78,2,74.45
3944,1661,139,69,2,106.21
3945,1661,211,83,2,32.25
3946,1662,78,,3,53.81
3947,1662,537,33,1,91.24
3948,1663,4,77,3,151.99
3949,1663,395,37,2,105.85
3950,1663,385,116,2,39.36
3951,1664,284,54,3,18.01
3952,1664,411,46,1,117.92
3953,1665,359,,1,35.6
3954,1665,322,82,2,34.77
3955,1665,473,62,1,81.77
3956,1665,85,77,3,55.51
3957,1666,183,42,2,122.53
3958,1666,166,38,1,52.72
3959,1667,72,94,1,4.43
3960,1667,571,56,1,85.89
3961,1667,442,115,3,54.84
3962,1668,409,97,2,49.31
3963,1668,37,100,2,144.38
3964,1669,316,63,2,63.43
3965,1669,76,74,3,105.49
3966,1670,302,107,3,24.77
3967,1670,477,25,1,13.21
3968,1671,380,98,3,77.85
3969,1671,325,11,1,120.04
3970,1672,450,69,1,61.66
3971,1672,105,21,1,29.72
3972,1673,269,110,1,
3973,1673,110,,1,
3974,1674,479,103,1,86.41
3975,1675,490,18,1,19.33
3976,1675,497,37,2,75.26
3977,1676,282,64,3,156.42
3978,1677,590,5,2,113.51
3979,1677,518,68,3,10.73
3980,1677,199,25,1,9.92
3981,1678,164,30,2,108.53
3982,1678,171,49,2,115.8
3983,1679,540,11,1,110.81
3984,1679,188,95,2,127.18
3985,1679,467,78,2,86.41
3986,1680,542,31,3,25.61
3987,1680,590,34,1,107.93
3988,1680,422,,3,42.82
3989,1681,62,67,3,139.6
3990,1681,30,90,1,111.17
3991,1681,168,63,3,36.55
3992,1682,528,109,2,26.83
3993,1682,182,15,3,88.82
3994,1682,524,30,2,38.94
3995,1683,260,57,2,118.04
3996,1683,321,77,1,87.42
3997,1684,435,60,2,95.85
3998,1685,416,98,1,71.24
3999,1685,357,8,3,68.49
4000,1685,341,84,3,100.51
4001,1686,351,43,1,40.35
4002,1686,339,38,1,5.51
4003,1686,164,118,3,109.74
4004,1687,465,87,2,82.77
4005,1687,541,108,2,129.81
4006,1688,556,82,2,147.04
4007,1688,423,70,2,32.73
4008,1688,544,50,1,
4009,1689,377,5,3,37.83
4010,1689,426,2,2,152
4011,1690,38,8,1,52.84
4012,1690,335,8,1,4.56
4013,1691,145,102,1,30.62
4014,1691,303,105,2,17.78
4015,1691,242,79,2,140.47
4016,1692,366,23,1,53.57
4017,1692,474,44,3,132.48
4018,1692,179,21,1,165.16
4019,1693,228,73,1,16.46
4020,1693,267,45,3,88.52
4021,1693,13,84,3,125.48
4022,1694,355,78,1,111.22
4023,1694,411,55,3,130.16
4024,1695,512,70,2,33.79
4025,1695,57,83,2,99.21
4026,1696,28,48,1,93.92
4027,1697,140,73,3,85.55
4028,1697,135,81,3,137.78
4029,1697,136,53,1,92.93
4030,1698,63,94,1,7.91
4031,1699,87,120,3,117.47
4032,1699,434,104,2,129.06
4033,1700,503,99,1,37.19
4034,1701,52,5,3,81.74
4035,1702,336,70,3,59.68
4036,1702,521,21,2,91.78
4037,1703,544,1,1,12.46
4038,1703,539,120,2,
4039,1704,462,51,2,64.58
4040,1705,153,96,2,66.46
4041,1706,575,4,2,143.05
4042,1706,341,36,1,107.23
4043,1706,235,18,2,102.65
4044,1706,356,50,1,93.43
4045,1707,8,2,3,16.65
4046,1707,120,90,3,90.81
4047,1708,276,83,3,114
4048,1708,87,119,1,113.64
4049,1708,102,3,3,135.23
4050,1709,461,20,2,123.74
4051,1709,273,50,2,103.47
4052,1709,580,37,1,21.19
4053,1709,373,103,1,135.44
4054,1710,112,61,2,126.23
4055,1711,15,61,2,143.31
4056,1711,103,55,3,122.7
4057,1712,423,112,3,35.08
4058,1712,160,64,1,137.1
4059,1712,195,45,1,41.21
4060,1713,53,96,3,81.39
4061,1713,175,77,2,38.78
4062,1713,15,28,1,143.28
4063,1714,62,31,1,157.95
4064,1714,554,96,2,86.58
4065,1714,146,10,2,18.96
4066,1715,401,34,1,144.39
4067,1716,134,,1,134.62
4068,1716,363,61,1,72.87
4069,1717,310,92,2,20.91
4070,1717,342,22,3,70.09
4071,1717,594,109,3,98.2
4072,1718,512,54,2,29.26
4073,1718,206,105,2,93.93
4074,1718,275,64,2,22.82
4075,1719,420,22,1,40.21
4076,1719,484,49,3,59.33
4077,1720,230,106,2,46.81
4078,1720,119,4,3,130.49
4079,1720,594,37,1,119.29
4080,1721,512,11,3,27.93
4081,1721,492,45,3,25.78
4082,1721,224,57,2,72.56
4083,1721,187,106,1,75.33
4084,1722,301,5,2,125.98
4085,1722,411,56,3,140.1
4086,1722,356,66,3,101.06
4087,1722,110,41,2,38.32
4088,1723,252,30,2,19.73
4089,1723,106,78,1,70.41
4090,1724,337,108,1,19.34
4091,1724,561,19,3,31.61
4092,1724,316,51,2,54.88
4093,1725,434,10,3,143.84
4094,1725,261,98,2,117.8
4095,1725,541,106,2,124.99
4096,1726,435,111,3,101.56
4097,1726,543,54,3,75.46
4098,1727,498,1,3,135.94
4099,1727,98,51,2,109.92
4100,1727,367,4,3,35.24
4101,1728,233,32,3,72.54
4102,1728,27,38,2,43.06
4103,1728,281,87,3,34.69
4104,1728,541,5,2,119.33
4105,1729,82,76,2,28.59
4106,1729,38,12,1,49.54
4107,1729,250,79,3,109.26
4108,1730,577,92,2,56.8
4109,1730,523,1,3,46.55
4110,1730,249,58,2,134.23
4111,1730,319,16,2,107.24
4112,1731,85,110,1,64.49
4113,1731,581,95,1,126.4
4114,1732,537,66,3,98.84
4115,1733,534,44,2,27.01
4116,1733,136,32,3,89.26
4117,1733,238,114,2,21.92
4118,1734,179,9,3,159.47
4119,1735,259,62,3,60.34
4120,1736,296,91,1,39.16
4121,1736,533,,1,103.96
4122,1736,194,105,2,4.46
4123,1737,14,42,1,143.77
4124,1737,265,118,2,123.12
4125,1737,553,13,2,72.8
4126,1738,221,1,1,11.8
4127,1738,199,25,1,10.82
4128,1738,7,46,3,7.14
4129,1739,331,,1,19.91
4130,1739,471,40,2,51.45
4131,1740,122,17,3,27.66
4132,1740,234,,3,66.6
4133,1740,182,4,1,75.53
4134,1741,202,86,3,121.03
4135,1741,521,25,1,100.08
4136,1741,313,,1,5.5
4137,1742,78,71,2,59.19
4138,1742,175,52,3,40.94
4139,1743,250,93,3,113.43
4140,1743,105,24,3,27.23
4141,1743,50,100,3,141.36
4142,1744,418,92,2,64.8
4143,1744,147,32,3,110.25
4144,1744,368,37,3,31.87
4145,1745,532,34,3,6.08
4146,1745,150,30,3,8.02
4147,1746,253,107,2,32.73
4148,1746,244,62,3,39.03
4149,1747,362,16,1,57.08
4150,1748,597,113,3,141.24
4151,1748,84,60,3,135.23
4152,1749,332,88,1,43.4
4153,1749,460,55,2,98.33
4154,1750,299,56,2,142.06
4155,1750,324,13,3,114.77
4156,1750,244,88,1,41.11
4157,1751,426,35,3,126.68
4158,1751,238,8,3,23.23
4159,1751,176,108,1,113.1
4160,1752,22,8,1,60.7
4161,1752,407,93,1,80.75
4162,1753,325,19,3,98.91
4163,1753,596,58,3,50.85
4164,1754,15,46,2,142.06
4165,1755,511,44,1,150.55
4166,1756,576,108,1,119.18
4167,1756,74,6,1,93.54
4168,1756,445,102,2,96.04
4169,1757,172,115,2,121.73
4170,1757,413,88,2,157.01
4171,1757,512,18,3,32.47
4172,1757,79,100,1,67.74
4173,1758,3,19,1,66.15
4174,1758,130,75,3,18.65
4175,1759,235,48,3,122.63
4176,1759,512,35,2,31.94
4177,1760,261,99,3,
4178,1760,114,59,1,79.22
4179,1760,436,96,1,117.22
4180,1761,97,23,2,50.01
4181,1761,246,113,1,134.33
4182,1761,349,32,2,69.66
4183,1762,362,49,2,57.83
4184,1762,293,111,1,16.05
4185,1763,201,41,3,45.13
4186,1763,456,,1,86.64
4187,1763,361,91,3,32.04
4188,1764,118,100,1,38.71
4189,1764,185,105,2,19.04
4190,1764,496,66,1,67.05
4191,1764,525,108,1,24.37
4192,1765,225,112,2,98.08
4193,1765,199,45,2,12.07
4194,1765,130,4,1,19.56
4195,1765,60,76,1,27.74
4196,1766,548,58,1,137.48
4197,1766,527,25,2,142.25
4198,1766,246,101,2,117.55
4199,1767,214,41,3,22.37
4200,1767,161,100,2,139.67
4201,1768,351,22,3,36.82
4202,1769,192,93,3,55.16
4203,1770,160,21,3,139.66
4204,1770,222,24,3,16.89
4205,1770,177,79,1,72.41
4206,1770,281,71,2,34.37
4207,1771,136,87,3,76.2
4208,1771,359,58,1,35.33
4209,1772,588,17,2,56.07
4210,1773,288,12,3,22.8
4211,1774,248,44,1,52.16
4212,1774,423,86,3,36.68
4213,1775,380,46,2,73.91
4214,1776,250,,2,108.5
4215,1776,170,9,3,32.57
4216,1776,192,50,3,63.14
4217,1776,532,37,2,7.02
4218,1777,495,116,1,135.05
4219,1777,59,46,3,61.99
4220,1778,30,35,3,110.61
4221,1779,204,13,1,138.55
4222,1779,239,11,2,136.84
4223,1779,218,14,2,120.93
4224,1780,279,80,1,75.51
4225,1781,495,50,2,137.66
4226,1781,449,28,1,165.08
4227,1781,152,13,3,31.72
4228,1781,528,90,3,30.19
4229,1782,54,45,2,99.16
4230,1782,88,32,3,22.72
4231,1782,473,44,2,92.97
4232,1783,524,118,3,35.6
4233,1783,114,47,1,85.4
4234,1783,598,118,2,123.44
4235,1784,181,51,2,131.56
4236,1784,14,13,1,161.57
4237,1784,224,72,2,65.86
4238,1785,142,49,2,55.38
4239,1786,236,119,3,64.16
4240,1786,522,28,1,94.73
4241,1787,279,47,1,87.72
4242,1787,5,37,3,48.83
4243,1787,172,14,3,121.24
4244,1787,212,70,3,134.73
4245,1788,406,13,2,131.66
4246,1789,289,19,1,88.68
4247,1789,408,62,3,120.4
4248,1789,208,94,2,37.63
4249,1790,343,67,2,47.34
4250,1791,491,1,2,16.24
4251,1792,63,106,1,7.7
4252,1792,349,53,3,58.59
4253,1792,451,78,3,141.79
4254,1793,242,6,2,123.13
4255,1793,566,75,3,14.37
4256,1794,357,58,2,63
4257,1795,173,22,3,131.04
4258,1795,171,21,3,107.68
4259,1796,186,31,1,82.36
4260,1796,57,1,3,93.04
4261,1797,117,102,3,85.57
4262,1797,373,94,2,148.98
4263,1797,438,70,1,84.34
4264,1797,19,91,3,13.22
4265,1798,46,102,2,73.43
4266,1798,245,108,3,93.99
4267,1799,334,57,3,27.11
4268,1799,35,81,1,100
4269,1800,367,20,3,34.3
4270,1800,414,113,3,3.68
4271,1800,21,66,2,159.24
4272,1801,562,1,1,56.95
4273,1801,534,23,1,25.19
4274,1802,512,61,1,32.24
4275,1803,538,26,2,28.39
4276,1803,300,117,3,121.37
4277,1803,550,101,3,56.72
4278,1803,21,93,3,142.5
4279,1804,325,8,1,121.31
4280,1805,497,2,2,77.32
4281,1806,323,88,3,152.55
4282,1806,297,115,3,125.39
4283,1806,369,27,2,141.86
4284,1807,137,80,3,29.75
4285,1807,172,96,1,128.12
4286,1807,368,35,3,25.8
4287,1808,30,95,1,110.05
4288,1809,164,73,1,100.17
4289,1809,137,55,1,36.87
4290,1809,342,83,2,71.92
4291,1810,484,98,1,59.87
4292,1810,416,89,2,65.93
4293,1810,16,97,2,141.46
4294,1810,537,42,2,100.45
4295,1811,571,59,2,76.01
4296,1811,35,44,1,110.03
4297,1812,212,,2,136.55
4298,1812,110,80,2,39.31
4299,1812,245,71,2,116.27
4300,1813,83,76,3,135.77
4301,1814,151,17,3,75.85
4302,1814,251,14,2,62.21
4303,1814,408,15,1,152.88
4304,1815,166,14,1,65.95
4305,1816,189,68,3,61.25
4306,1816,136,112,1,87.67
4307,1817,261,107,1,116.98
4308,1817,236,63,1,66.36
4309,1817,10,11,3,95.89
4310,1817,354,59,2,107.97
4311,1818,386,10,3,20.91
4312,1818,317,88,3,22.53
4313,1819,55,77,2,29.17
4314,1820,441,109,1,57.17
4315,1820,456,52,2,93.93
4316,1820,390,15,1,55.5
4317,1821,61,26,2,69.64
4318,1822,496,120,2,54.76
4319,1822,33,8,3,129.42
4320,1823,134,89,3,120.38
4321,1824,409,67,3,
4322,1824,494,51,2,90.56
4323,1824,204,6,2,109.55
4324,1825,346,111,1,48.17
4325,1826,25,33,1,12.24
4326,1826,16,12,3,128.54
4327,1826,499,85,1,44.67
4328,1827,343,9,3,45.9
4329,1827,312,97,3,56.58
4330,1828,45,111,3,98.64
4331,1828,579,24,1,158.54
4332,1828,2,36,2,63.64
4333,1828,218,111,1,104.9
4334,1829,1,44,3,115.79
4335,1829,119,119,3,149.87
4336,1830,122,98,2,27.45
4337,1830,266,93,1,17.32
4338,1830,577,67,1,48.06
4339,1831,190,89,3,79.54
4340,1831,257,59,2,88.94
4341,1832,446,46,1,118.67
4342,1832,106,88,1,81.24
4343,1832,2,7,2,58.46
4344,1833,222,39,2,14.42
4345,1833,50,,2,136.55
4346,1833,212,59,1,113.83
4347,1834,227,51,2,38.65
4348,1835,376,12,1,50.67
4349,1835,588,120,1,66.7
4350,1835,513,87,2,67.49
4351,1836,457,64,1,16.14
4352,1836,493,33,3,42.4
4353,1836,512,51,2,32.93
4354,1836,173,115,2,154.18
4355,1837,236,39,2,63.69
4356,1838,188,9,1,133.65
4357,1838,156,23,1,161.34
4358,1839,135,92,1,119.88
4359,1839,340,102,1,48.03
4360,1839,140,105,3,103.6
4361,1839,358,48,3,104.41
4362,1840,5,88,2,49.12
4363,1840,474,71,1,160.94
4364,1841,376,98,2,50.88
4365,1842,588,32,2,57.24
4366,1842,385,60,3,46.36
4367,1842,371,38,1,43.46
4368,1843,423,99,2,33.61
4369,1843,233,26,1,69.19
4370,1843,539,,3,148.41
4371,1844,156,42,3,133.14
4372,1844,134,113,2,142.85
4373,1844,431,95,3,124.29
4374,1844,552,51,2,114.36
4375,1845,96,14,3,42.18
4376,1845,94,97,2,37.98
4377,1845,153,46,3,68.14
4378,1845,311,,1,46.87
4379,1846,194,36,3,4.72
4380,1846,41,102,3,82.23
4381,1847,366,113,1,50.51
4382,1847,533,95,2,97.63
4383,1848,551,2,3,50.66
4384,1848,542,33,3,
4385,1848,66,10,2,83.22
4386,1849,400,6,1,141.9
4387,1849,210,120,1,20.26
4388,1849,545,77,1,8.6
4389,1850,543,50,2,71.6
4390,1850,55,52,1,29.94
4391,1850,473,72,2,81.37
4392,1851,145,,2,32.52
4393,1851,117,86,1,82.64
4394,1852,260,37,1,128.23
4395,1852,219,97,3,131.07
4396,1852,516,48,1,150.1
4397,1852,473,114,2,89.2
4398,1853,517,107,1,129.4
4399,1854,257,57,2,90.99
4400,1854,375,,1,88.5
4401,1854,53,70,2,95.21
4402,1855,2,51,3,53.15
4403,1856,396,95,2,78.11
4404,1856,445,45,1,100.79
4405,1856,597,50,2,154.38
4406,1856,596,56,3,51.3
4407,1857,360,91,2,93.46
4408,1857,359,25,3,34.19
4409,1858,180,87,2,69
4410,1858,575,20,3,150.57
4411,1859,42,119,1,107.44
4412,1859,428,44,2,129.49
4413,1860,408,85,2,139.48
4414,1860,120,71,3,108.99
4415,1860,18,34,2,80.56
4416,1861,194,84,3,4.73
4417,1862,525,81,1,19.53
4418,1862,303,21,1,21.13
4419,1862,306,45,2,141.37
4420,1863,569,38,2,155.71
4421,1863,275,64,1,22.73
4422,1863,382,113,2,103.44
4423,1863,128,25,3,121.89
4424,1864,213,114,3,125.14
4425,1864,288,101,3,18.9
4426,1864,12,16,2,60.67
4427,1864,575,4,3,121.51
4428,1865,398,77,1,130.66
4429,1865,397,96,2,131.91
4430,1866,221,54,2,9.54
4431,1866,88,114,2,22.47
4432,1867,294,4,3,60.18
4433,1867,413,108,3,161.61
4434,1867,471,89,2,41.14
4435,1868,4,79,3,159.41
4436,1868,568,50,2,139.23
4437,1868,439,109,3,7.25
4438,1869,249,90,3,124.41
4439,1869,548,78,2,122.9
4440,1870,584,93,1,87.15
4441,1870,590,67,2,116.1
4442,1870,513,84,1,68.48
4443,1870,285,11,1,38.09
4444,1871,378,57,2,101.27
4445,1872,277,28,3,121.57
4446,1872,140,16,1,104.12
4447,1872,191,74,3,58.01
4448,1872,588,61,1,57.47
4449,1873,46,96,1,62.47
4450,1873,429,109,2,65.87
4451,1874,32,1,3,153.23
4452,1874,57,113,3,86.34
4453,1874,145,109,3,34.07
4454,1875,488,37,2,172.52
4455,1876,34,55,2,13.42
4456,1877,269,24,1,21.81
4457,1878,229,55,3,90.78
4458,1878,6,3,2,107.43
4459,1879,583,72,2,107.53
4460,1879,452,32,3,168.51
4461,1880,139,73,2,111.33
4462,1880,83,119,1,128.48
4463,1880,201,39,3,42.86
4464,1880,276,67,2,126.32
4465,1881,365,39,2,27.32
4466,1882,403,77,3,78.29
4467,1882,504,36,3,82.8
4468,1883,90,10,2,137.87
4469,1883,375,120,1,86.51
4470,1884,333,47,1,
4471,1884,435,74,2,98.05
4472,1884,437,74,2,67.77
4473,1885,155,63,3,147.06
4474,1885,472,15,1,109.64
4475,1886,21,63,2,138.13
4476,1886,189,6,2,52.8
4477,1887,506,75,3,114
4478,1888,457,59,2,15.1
4479,1889,3,84,1,68.36
4480,1889,113,82,3,60.29
4481,1889,99,101,1,
4482,1889,136,115,3,81.6
4483,1890,32,86,2,134.28
4484,1890,539,29,3,144.84
4485,1890,352,31,3,101.74
4486,1891,366,8,2,48.96
4487,1892,433,100,2,101.09
4488,1892,421,61,3,73.86
4489,1892,540,51,3,98.88
4490,1893,407,56,1,94.54
4491,1893,175,14,1,34.26
4492,1893,513,36,3,83.32
4493,1894,299,29,3,156.81
4494,1894,244,25,1,38.68
4495,1895,271,59,2,78.93
4496,1895,245,86,3,113.68
4497,1895,71,96,3,8.85
4498,1895,294,38,2,54.93
4499,1896,131,21,2,99.91
4500,1896,493,109,3,45.47
4501,1897,170,6,3,32.93
4502,1897,568,1,3,143.43
4503,1897,419,71,3,35.36
4504,1898,519,33,1,45.45
4505,1899,125,76,3,158.57
4506,1899,289,44,3,71.41
4507,1899,434,73,3,129.26
4508,1899,391,17,3,88.16
4509,1900,131,88,2,81.45
4510,1900,147,92,1,109.16
4511,1900,68,58,3,129.3
4512,1901,496,100,1,53.28
4513,1901,13,60,3,137.82
4514,1902,534,9,1,25.63
4515,1902,249,108,3,112.25
4516,1903,325,82,3,100.93
4517,1903,521,90,2,91.98
4518,1903,440,56,3,52.98
4519,1903,166,27,3,54.12
4520,1904,353,91,1,104.58
4521,1905,579,105,3,146.99
4522,1906,301,4,2,119.14
4523,1907,259,65,2,64.93
4524,1908,269,79,3,21.19
4525,1908,439,79,1,6.58
4526,1908,553,3,1,58.29
4527,1909,327,115,3,130.93
4528,1909,235,12,2,97.63
4529,1909,43,92,2,142.44
4530,1910,573,87,1,40.72
4531,1910,382,,1,98.03
4532,1910,576,103,3,119.18
4533,1910,572,8,1,141.51
4534,1911,568,38,3,129.24
