Transaction_ID,Store_ID,Register_ID,Employee_ID,Customer_ID,Transaction_Time
TXN-20250928-002543,24,82,735,2167,2025-09-28 04:28:24
TXN-20251108-002544,17,58,37,1677,2025-11-08 20:05:00
TXN-20241103-002545,57,193,209,3688,2024-11-03 04:28:14
TXN-20250612-002546,56,192,491,1685,2025-06-12 15:33:17
TXN-20250827-002547,34,114,461,2032,2025-08-27 23:23:39
TXN-20240312-002548,40,135,753,977,2024-03-12 03:40:17
TXN-20240815-002549,62,210,240,2207,2024-08-15 00:26:49
TXN-20240511-002550,16,53,24,619,2024-05-11 07:09:47
TXN-20250719-002551,63,213,544,1913,2025-07-19 02:40:27
TXN-20251220-002552,41,140,609,3254,2025-12-20 17:29:10
TXN-20250321-002553,56,190,491,2885,2025-03-21 14:55:51
TXN-20251203-002554,38,131,195,440,2025-12-03 11:57:43
TXN-20240301-002555,7,25,417,3975,2024-03-01 02:33:51
TXN-20250630-002556,32,110,293,736,2025-06-30 12:06:01
TXN-20240406-002557,45,151,335,2680,2024-04-06 07:53:25
TXN-20240204-002558,50,169,466,616,2024-02-04 11:01:03
TXN-20241101-002559,52,177,44,2511,2024-11-01 18:44:16
TXN-20250616-002560,2,7,675,432,2025-06-16 16:03:36
TXN-20250307-002561,19,64,171,260,2025-03-07 07:21:44
TXN-20241003-002562,43,146,387,2227,2024-10-03 06:26:17
TXN-20250209-002563,13,45,477,732,2025-02-09 16:47:32
TXN-20240216-002564,5,16,533,2498,2024-02-16 10:44:22
TXN-20250603-002565,42,141,484,3919,2025-06-03 10:11:08
TXN-20250513-002566,11,39,526,2882,2025-05-13 19:35:52
TXN-20251215-002567,44,148,297,19,2025-12-15 05:36:14
TXN-20250902-002568,35,120,748,2915,2025-09-02 20:02:11
TXN-20250210-002569,48,162,444,2632,2025-02-10 09:15:01
TXN-20250913-002570,40,135,757,3596,2025-09-13 00:23:35
TXN-20240701-002571,9,31,709,2802,2024-07-01 18:10:07
TXN-20250726-002572,12,40,205,1295,2025-07-26 09:40:31
TXN-20241211-002573,6,20,269,1261,2024-12-11 18:11:13
TXN-20250828-002574,5,18,310,2721,2025-08-28 08:04:59
TXN-20251017-002575,16,54,442,1749,2025-10-17 16:34:49
TXN-20241203-002576,63,215,216,2582,2024-12-03 23:22:02
TXN-20241204-002577,12,40,490,561,2024-12-04 00:22:56
TXN-20240531-002578,46,157,596,3435,2024-05-31 13:39:53
TXN-20251119-002579,10,34,17,759,2025-11-19 18:00:30
TXN-20241022-002580,35,119,187,1229,2024-10-22 09:59:17
TXN-20240925-002581,23,78,453,809,2024-09-25 17:01:37
TXN-20240529-002582,63,214,785,3297,2024-05-29 23:13:44
TXN-20250320-002583,48,164,645,2017,2025-03-20 22:59:14
TXN-20240422-002584,29,98,730,2654,2024-04-22 14:21:17
TXN-20240707-002585,43,147,387,47,2024-07-07 01:01:18
TXN-20240819-002586,53,179,344,1886,2024-08-19 10:39:08
TXN-20240816-002587,36,123,729,1310,2024-08-16 16:01:08
TXN-20250116-002588,43,144,474,3027,2025-01-16 20:28:03
TXN-20240430-002589,57,196,600,2312,2024-04-30 13:30:50
TXN-20251231-002590,6,21,34,3543,2025-12-31 05:38:54
TXN-20250531-002591,64,217,711,1842,2025-05-31 10:45:49
TXN-20240827-002592,24,82,660,2524,2024-08-27 17:49:13
TXN-20241022-002593,5,16,549,236,2024-10-22 05:04:09
TXN-20241215-002594,47,161,673,3881,2024-12-15 16:39:17
TXN-20250926-002595,61,208,772,807,2025-09-26 05:56:18
TXN-20250701-002596,23,79,201,2878,2025-07-01 21:18:28
TXN-20241009-002597,4,13,649,1141,2024-10-09 04:35:09
TXN-20240204-002598,53,181,691,1489,2024-02-04 16:07:12
TXN-20240125-002599,30,102,798,1299,2024-01-25 10:04:04
TXN-20251022-002600,56,190,46,2088,2025-10-22 01:11:50
TXN-20251101-002601,53,179,494,2448,2025-11-01 14:17:38
TXN-20250708-002602,4,12,121,2523,2025-07-08 18:16:36
TXN-20250731-002603,49,165,102,1531,2025-07-31 04:37:42
TXN-20251116-002604,15,49,1,2112,2025-11-16 09:53:04
TXN-20241102-002605,64,217,352,2311,2024-11-02 16:06:53
TXN-20251004-002606,50,170,604,2747,2025-10-04 07:53:33
TXN-20250114-002607,59,201,194,1200,2025-01-14 18:55:12
TXN-20240201-002608,38,130,172,1227,2024-02-01 12:36:02
TXN-20241206-002609,58,197,766,1336,2024-12-06 10:52:48
TXN-20251008-002610,1,3,717,2428,2025-10-08 05:47:54
TXN-20251125-002611,20,68,355,396,2025-11-25 08:54:30
TXN-20241118-002612,42,143,148,2494,2024-11-18 18:41:49
TXN-20250211-002613,22,76,521,2478,2025-02-11 18:39:55
TXN-20240425-002614,3,8,236,2051,2024-04-25 01:59:30
TXN-20240123-002615,16,55,585,2731,2024-01-23 06:00:28
TXN-20251123-002616,59,202,194,1437,2025-11-23 00:28:58
TXN-20250607-002617,56,192,46,3537,2025-06-07 09:55:06
TXN-20241005-002618,16,55,123,1916,2024-10-05 06:20:03
TXN-20250831-002619,45,153,335,3712,2025-08-31 02:44:43
TXN-20250313-002620,24,82,138,456,2025-03-13 09:40:54
TXN-20250111-002621,28,94,672,1095,2025-01-11 16:50:22
TXN-20240125-002622,29,97,639,2606,2024-01-25 04:42:33
TXN-20250201-002623,59,202,194,3143,2025-02-01 12:23:18
TXN-20240824-002624,27,92,350,2102,2024-08-24 15:50:04
TXN-20240106-002625,28,96,322,809,2024-01-06 05:22:32
TXN-20251225-002626,30,100,375,2448,2025-12-25 02:53:35
TXN-20240109-002627,15,51,290,1820,2024-01-09 18:49:27
TXN-20250520-002628,51,172,242,929,2025-05-20 10:02:43
TXN-20241026-002629,32,110,390,3432,2024-10-26 15:38:38
TXN-20250811-002630,52,175,15,2023,2025-08-11 02:57:09
TXN-20241031-002631,43,146,63,437,2024-10-31 10:07:15
TXN-20250430-002632,14,46,179,235,2025-04-30 11:24:50
TXN-20250505-002633,48,164,320,3802,2025-05-05 12:39:50
TXN-20241002-002634,24,82,660,335,2024-10-02 18:47:24
TXN-20250925-002635,44,149,746,914,2025-09-25 20:04:43
TXN-20250628-002636,3,11,144,1721,2025-06-28 20:38:34
TXN-20240228-002637,12,41,592,1994,2024-02-28 12:01:13
TXN-20251104-002638,51,173,623,2541,2025-11-04 20:46:42
TXN-20240524-002639,36,121,438,3953,2024-05-24 19:22:42
TXN-20250912-002640,38,129,258,1918,2025-09-12 14:47:37
TXN-20240704-002641,21,71,605,3379,2024-07-04 03:05:39
TXN-20240506-002642,20,69,100,1658,2024-05-06 15:19:10
TXN-20241212-002643,43,145,63,2043,2024-12-12 17:12:03
TXN-20240302-002644,60,203,550,862,2024-03-02 07:00:51
TXN-20240415-002645,53,182,494,925,2024-04-15 05:18:28
TXN-20241030-002646,54,184,126,3985,2024-10-30 18:07:35
TXN-20250120-002647,33,112,750,1387,2025-01-20 00:50:48
TXN-20241008-002648,20,69,132,946,2024-10-08 05:00:25
TXN-20240502-002649,36,123,420,614,2024-05-02 08:06:40
TXN-20250912-002650,48,164,615,3944,2025-09-12 08:54:37
TXN-20250409-002651,37,126,189,1799,2025-04-09 21:32:56
TXN-20250116-002652,37,126,449,222,2025-01-16 09:05:40
TXN-20241129-002653,3,11,584,3444,2024-11-29 20:45:12
TXN-20241205-002654,19,65,771,2505,2024-12-05 13:52:04
TXN-20250303-002655,1,3,647,1678,2025-03-03 02:09:32
TXN-20250208-002656,3,10,236,16,2025-02-08 09:45:00
TXN-20240614-002657,14,48,727,95,2024-06-14 03:10:41
TXN-20250822-002658,28,94,360,2822,2025-08-22 16:35:29
TXN-20240218-002659,31,105,139,1928,2024-02-18 07:47:43
TXN-20250427-002660,60,206,786,3341,2025-04-27 12:39:33
TXN-20251229-002661,16,55,685,1093,2025-12-29 22:02:19
TXN-20241009-002662,35,120,764,225,2024-10-09 22:01:57
TXN-20250924-002663,49,165,222,3649,2025-09-24 11:11:36
TXN-20251027-002664,48,164,615,292,2025-10-27 19:17:41
TXN-20250522-002665,24,82,264,2549,2025-05-22 01:39:48
TXN-20250512-002666,8,26,478,1661,2025-05-12 09:06:15
TXN-20240708-002667,50,171,631,430,2024-07-08 19:40:56
TXN-20240217-002668,5,17,493,2044,2024-02-17 19:23:34
TXN-20250824-002669,47,161,506,2036,2025-08-24 09:20:32
TXN-20240710-002670,45,153,552,2797,2024-07-10 06:19:30
TXN-20251108-002671,18,63,699,2817,2025-11-08 07:57:53
TXN-20240206-002672,11,39,456,2566,2024-02-06 18:30:51
TXN-20241101-002673,48,163,568,569,2024-11-01 15:29:00
TXN-20250807-002674,36,121,62,2075,2025-08-07 10:48:16
TXN-20250212-002675,61,207,679,2340,2025-02-12 04:17:23
TXN-20250604-002676,4,13,553,2680,2025-06-04 17:25:41
TXN-20240507-002677,10,36,17,1906,2024-05-07 04:24:01
TXN-20240417-002678,5,16,106,3130,2024-04-17 21:50:48
TXN-20250330-002679,28,94,303,1691,2025-03-30 01:03:35
TXN-20250310-002680,24,83,660,1427,2025-03-10 06:23:43
TXN-20240508-002681,38,129,234,1923,2024-05-08 03:46:51
TXN-20251031-002682,44,148,746,1283,2025-10-31 08:46:13
TXN-20250218-002683,3,10,584,2898,2025-02-18 19:36:21
TXN-20240522-002684,10,34,718,2442,2024-05-22 12:01:24
TXN-20241009-002685,33,113,719,2852,2024-10-09 13:18:03
TXN-20240722-002686,54,185,185,1285,2024-07-22 22:12:20
TXN-20251103-002687,18,62,571,1027,2025-11-03 19:02:09
TXN-20240503-002688,23,77,756,596,2024-05-03 23:07:41
TXN-20250325-002689,21,71,676,371,2025-03-25 16:29:46
TXN-20251226-002690,62,210,504,2369,2025-12-26 19:02:12
TXN-20250220-002691,61,209,772,3767,2025-02-20 16:58:20
TXN-20240131-002692,5,16,106,1444,2024-01-31 15:34:47
TXN-20251008-002693,8,26,5,2371,2025-10-08 22:04:40
TXN-20250102-002694,53,182,359,241,2025-01-02 15:08:09
TXN-20251110-002695,13,44,530,655,2025-11-10 23:40:22
TXN-20240728-002696,6,21,113,769,2024-07-28 00:18:18
TXN-20240304-002697,48,164,615,3767,2024-03-04 05:04:49
TXN-20240329-002698,4,15,400,1218,2024-03-29 16:54:10
TXN-20241220-002699,36,122,432,1134,2024-12-20 06:07:30
TXN-20241221-002700,11,37,752,1510,2024-12-21 21:39:14
TXN-20240427-002701,22,74,419,1301,2024-04-27 22:24:00
TXN-20240716-002702,49,165,394,2019,2024-07-16 20:58:04
TXN-20240221-002703,34,114,454,11,2024-02-21 06:55:35
TXN-20250801-002704,4,13,121,1688,2025-08-01 18:52:31
TXN-20240808-002705,61,207,613,558,2024-08-08 07:28:03
TXN-20240811-002706,10,35,17,887,2024-08-11 05:18:27
TXN-20240218-002707,23,78,505,659,2024-02-18 19:39:05
TXN-20250617-002708,59,202,619,3545,2025-06-17 19:34:21
TXN-20240926-002709,39,134,657,1928,2024-09-26 04:06:21
TXN-20250427-002710,4,15,121,3857,2025-04-27 11:04:55
TXN-20250918-002711,27,92,350,2523,2025-09-18 19:16:50
TXN-20241214-002712,48,163,472,23,2024-12-14 21:22:18
TXN-20240819-002713,4,15,548,3926,2024-08-19 03:44:38
TXN-20241230-002714,6,20,688,355,2024-12-30 03:10:49
TXN-20250822-002715,9,30,211,2508,2025-08-22 02:53:28
TXN-20250711-002716,23,79,724,2482,2025-07-11 11:03:50
TXN-20250619-002717,47,161,612,3951,2025-06-19 13:59:51
TXN-20240711-002718,41,139,572,60,2024-07-11 22:48:15
TXN-20250824-002719,31,105,88,2433,2025-08-24 19:38:55
TXN-20250612-002720,54,185,455,3603,2025-06-12 11:17:10
TXN-20240814-002721,6,19,594,1716,2024-08-14 08:04:40
TXN-20240203-002722,23,77,412,771,2024-02-03 18:11:21
TXN-20240725-002723,35,118,480,3934,2024-07-25 16:47:05
TXN-20250729-002724,16,54,696,711,2025-07-29 05:54:52
TXN-20251117-002725,11,38,186,1505,2025-11-17 10:36:52
TXN-20240916-002726,43,144,65,3505,2024-09-16 09:18:32
TXN-20250730-002727,40,136,770,807,2025-07-30 00:35:25
TXN-20250913-002728,10,33,718,706,2025-09-13 10:43:31
TXN-20250605-002729,64,217,111,622,2025-06-05 20:15:37
TXN-20240720-002730,58,199,380,2266,2024-07-20 06:07:01
TXN-20241119-002731,27,93,52,1556,2024-11-19 15:43:34
TXN-20251126-002732,9,31,11,1921,2025-11-26 19:43:13
TXN-20240604-002733,17,57,435,561,2024-06-04 09:19:19
TXN-20250325-002734,19,66,171,3716,2025-03-25 04:23:43
TXN-20240530-002735,1,4,183,922,2024-05-30 10:22:04
TXN-20240703-002736,2,5,591,1918,2024-07-03 11:58:55
TXN-20240809-002737,22,74,582,3210,2024-08-09 08:51:45
TXN-20250823-002738,37,126,627,223,2025-08-23 18:43:55
TXN-20241105-002739,9,30,751,3973,2024-11-05 17:42:17
TXN-20240616-002740,7,23,650,2722,2024-06-16 22:27:20
TXN-20240807-002741,54,183,697,837,2024-08-07 06:52:09
TXN-20250623-002742,59,201,42,3603,2025-06-23 03:36:13
TXN-20250813-002743,56,190,82,3890,2025-08-13 14:51:08
TXN-20241011-002744,61,207,295,936,2024-10-11 03:05:18
TXN-20240408-002745,10,34,662,2127,2024-04-08 18:53:26
TXN-20240722-002746,6,21,369,3897,2024-07-22 23:46:17
TXN-20250730-002747,56,190,762,1318,2025-07-30 03:03:08
TXN-20250411-002748,62,210,316,2006,2025-04-11 21:40:33
TXN-20240821-002749,44,150,746,2869,2024-08-21 23:50:43
TXN-20240916-002750,25,85,43,3107,2024-09-16 05:21:05
TXN-20250407-002751,55,188,329,2211,2025-04-07 06:22:10
TXN-20240324-002752,37,125,768,3155,2024-03-24 18:41:38
TXN-20240702-002753,29,99,10,410,2024-07-02 03:28:13
TXN-20240724-002754,20,68,265,192,2024-07-24 08:16:43
TXN-20250129-002755,8,27,19,1339,2025-01-29 07:27:14
TXN-20240221-002756,9,30,403,2678,2024-02-21 07:27:03
TXN-20240116-002757,17,58,333,1390,2024-01-16 20:54:50
TXN-20241225-002758,1,2,437,1634,2024-12-25 10:11:11
TXN-20240607-002759,54,184,538,1008,2024-06-07 17:16:59
TXN-20250410-002760,16,52,123,493,2025-04-10 00:19:47
TXN-20250418-002761,37,125,266,3162,2025-04-18 04:47:23
TXN-20250304-002762,13,44,368,2691,2025-03-04 10:27:15
TXN-20250416-002763,41,140,228,2749,2025-04-16 17:17:49
TXN-20240309-002764,62,212,668,315,2024-03-09 20:47:53
TXN-20250423-002765,11,38,54,2720,2025-04-23 22:19:53
TXN-20240603-002766,37,124,283,3244,2024-06-03 20:03:39
TXN-20241021-002767,40,136,753,2839,2024-10-21 13:20:37
TXN-20251112-002768,48,164,320,2345,2025-11-12 19:12:28
TXN-20240707-002769,18,62,571,1800,2024-07-07 07:48:47
TXN-20250707-002770,61,209,772,1760,2025-07-07 19:57:04
TXN-20240131-002771,19,66,430,2281,2024-01-31 14:29:33
TXN-20250411-002772,7,23,569,3276,2025-04-11 13:54:50
TXN-20240216-002773,15,51,150,2475,2024-02-16 05:51:45
TXN-20241031-002774,56,190,244,3757,2024-10-31 11:13:28
TXN-20241105-002775,17,58,435,661,2024-11-05 05:28:21
TXN-20250804-002776,8,26,327,1907,2025-08-04 21:56:09
TXN-20251115-002777,23,77,621,6,2025-11-15 19:23:01
TXN-20250809-002778,1,1,118,3892,2025-08-09 00:08:59
TXN-20251219-002779,17,58,754,3462,2025-12-19 02:30:30
TXN-20250704-002780,25,84,125,712,2025-07-04 12:22:17
TXN-20250424-002781,17,59,333,1947,2025-04-24 04:14:56
TXN-20250819-002782,59,200,732,2609,2025-08-19 11:15:33
TXN-20250926-002783,5,18,549,943,2025-09-26 05:14:33
TXN-20250131-002784,6,21,797,3045,2025-01-31 00:12:46
TXN-20240821-002785,42,142,202,515,2024-08-21 02:37:56
TXN-20250302-002786,51,172,542,2200,2025-03-02 08:37:17
TXN-20251104-002787,9,31,9,3564,2025-11-04 07:43:42
TXN-20241112-002788,25,86,43,332,2024-11-12 13:29:49
TXN-20250825-002789,39,134,523,1670,2025-08-25 05:32:34
TXN-20240618-002790,46,156,178,2228,2024-06-18 10:58:10
TXN-20250618-002791,36,123,62,1541,2025-06-18 09:55:48
TXN-20240420-002792,5,18,229,275,2024-04-20 15:51:02
TXN-20250920-002793,30,103,92,3032,2025-09-20 17:25:21
TXN-20241223-002794,13,45,733,2843,2024-12-23 06:02:58
TXN-20251112-002795,38,130,234,524,2025-11-12 13:33:46
TXN-20241124-002796,53,181,722,3598,2024-11-24 00:11:51
TXN-20241122-002797,28,95,303,493,2024-11-22 03:53:42
TXN-20240415-002798,24,83,93,2450,2024-04-15 17:52:22
TXN-20250415-002799,42,142,467,2228,2025-04-15 21:30:42
TXN-20250413-002800,25,84,125,2224,2025-04-13 20:09:22
TXN-20240127-002801,12,41,89,1540,2024-01-27 07:00:19
TXN-20250806-002802,29,98,398,3453,2025-08-06 12:36:07
TXN-20241015-002803,62,210,668,571,2024-10-15 15:46:03
TXN-20250122-002804,44,150,356,128,2025-01-22 17:36:37
TXN-20240804-002805,31,106,55,779,2024-08-04 21:36:12
TXN-20251231-002806,62,212,686,3198,2025-12-31 01:07:16
TXN-20240416-002807,23,79,341,995,2024-04-16 06:57:04
TXN-20250321-002808,13,43,447,255,2025-03-21 22:56:09
TXN-20251006-002809,38,131,258,1267,2025-10-06 15:38:52
TXN-20250516-002810,54,183,538,3804,2025-05-16 06:08:15
TXN-20240725-002811,9,30,403,3881,2024-07-25 13:40:13
TXN-20240319-002812,39,134,586,2026,2024-03-19 23:33:20
TXN-20250508-002813,50,169,66,2583,2025-05-08 01:13:29
TXN-20240130-002814,7,24,620,3266,2024-01-30 02:59:15
TXN-20250908-002815,55,189,535,2328,2025-09-08 02:54:00
TXN-20240328-002816,15,50,233,443,2024-03-28 19:49:17
TXN-20240408-002817,56,192,48,798,2024-04-08 06:35:03
TXN-20250123-002818,49,166,222,419,2025-01-23 02:53:44
TXN-20250206-002819,15,49,588,559,2025-02-06 07:26:45
TXN-20240105-002820,19,64,771,940,2024-01-05 00:14:01
TXN-20250719-002821,55,186,246,2779,2025-07-19 21:30:05
TXN-20240724-002822,59,200,619,3347,2024-07-24 23:53:13
TXN-20241021-002823,41,138,479,1242,2024-10-21 15:21:05
TXN-20241014-002824,39,134,79,3634,2024-10-14 10:33:51
TXN-20251120-002825,46,158,193,2634,2025-11-20 09:59:59
TXN-20240308-002826,8,26,500,3407,2024-03-08 11:34:27
TXN-20240930-002827,60,205,550,769,2024-09-30 23:11:51
TXN-20250519-002828,7,23,524,3710,2025-05-19 06:55:28
TXN-20250120-002829,32,108,396,446,2025-01-20 11:19:27
TXN-20250214-002830,43,147,474,202,2025-02-14 15:49:24
TXN-20240730-002831,55,189,535,1841,2024-07-30 00:53:46
TXN-20240710-002832,56,191,192,2042,2024-07-10 21:59:52
TXN-20250719-002833,54,183,796,695,2025-07-19 15:46:12
TXN-20250114-002834,35,118,748,2738,2025-01-14 08:23:12
TXN-20250124-002835,29,98,730,2660,2025-01-24 11:46:36
TXN-20250526-002836,50,170,631,2579,2025-05-26 04:32:09
TXN-20250728-002837,59,201,608,1560,2025-07-28 01:46:39
TXN-20241214-002838,18,62,562,2298,2024-12-14 17:05:04
TXN-20250313-002839,8,27,177,862,2025-03-13 22:44:42
TXN-20240415-002840,6,20,47,877,2024-04-15 20:23:12
TXN-20250210-002841,60,203,204,2148,2025-02-10 14:21:48
TXN-20250818-002842,14,48,578,2148,2025-08-18 12:56:17
TXN-20250414-002843,57,193,251,3025,2025-04-14 03:23:02
TXN-20240622-002844,57,194,209,1425,2024-06-22 17:57:30
TXN-20251028-002845,58,199,380,2235,2025-10-28 22:08:26
TXN-20241213-002846,39,133,611,515,2024-12-13 20:58:59
TXN-20251126-002847,63,214,33,229,2025-11-26 23:28:47
TXN-20240320-002848,38,131,195,1929,2024-03-20 16:39:54
TXN-20250630-002849,57,193,655,1684,2025-06-30 12:47:29
TXN-20251017-002850,1,3,437,1664,2025-10-17 03:26:19
TXN-20240105-002851,44,150,273,794,2024-01-05 18:16:22
TXN-20241030-002852,7,25,620,3536,2024-10-30 02:22:48
TXN-20250628-002853,64,218,418,2176,2025-06-28 17:32:15
TXN-20250110-002854,44,148,297,2998,2025-01-10 15:07:37
TXN-20240317-002855,44,150,746,3891,2024-03-17 07:03:06
TXN-20240502-002856,59,201,194,3369,2024-05-02 18:42:19
TXN-20250107-002857,61,208,207,883,2025-01-07 08:28:29
TXN-20250517-002858,53,180,722,2311,2025-05-17 18:38:00
TXN-20240904-002859,12,40,205,2088,2024-09-04 23:35:01
TXN-20240706-002860,55,189,246,2807,2024-07-06 23:50:32
TXN-20250721-002861,27,93,522,1680,2025-07-21 20:32:46
TXN-20240907-002862,40,137,757,1818,2024-09-07 23:00:47
TXN-20251026-002863,19,66,340,1276,2025-10-26 12:40:08
TXN-20240306-002864,47,161,506,533,2024-03-06 05:10:51
TXN-20240420-002865,31,104,55,828,2024-04-20 05:36:40
TXN-20251115-002866,38,130,471,2872,2025-11-15 12:42:09
TXN-20250317-002867,44,150,746,870,2025-03-17 09:42:40
TXN-20240324-002868,15,51,31,69,2024-03-24 23:56:42
TXN-20240102-002869,32,109,429,2488,2024-01-02 04:52:05
TXN-20240616-002870,26,87,694,2165,2024-06-16 03:47:17
TXN-20240516-002871,10,34,463,3981,2024-05-16 20:07:39
TXN-20241228-002872,7,23,417,3419,2024-12-28 21:00:58
TXN-20250412-002873,39,132,523,225,2025-04-12 15:15:17
TXN-20251213-002874,18,60,571,3416,2025-12-13 12:40:27
TXN-20250904-002875,54,184,101,1090,2025-09-04 11:32:11
TXN-20251118-002876,20,67,100,2996,2025-11-18 08:34:01
TXN-20250209-002877,29,99,554,3808,2025-02-09 03:50:01
TXN-20240402-002878,60,204,786,3373,2024-04-02 09:39:36
TXN-20241023-002879,35,118,182,3443,2024-10-23 00:34:31
TXN-20251101-002880,10,33,463,2223,2025-11-01 06:13:34
TXN-20250306-002881,23,77,505,1160,2025-03-06 08:19:12
TXN-20251015-002882,31,107,55,3331,2025-10-15 03:05:59
TXN-20240624-002883,45,154,424,451,2024-06-24 07:54:41
TXN-20250323-002884,56,191,192,698,2025-03-23 16:27:13
TXN-20240604-002885,53,180,344,2149,2024-06-04 08:31:26
TXN-20240923-002886,31,105,88,2879,2024-09-23 14:22:15
TXN-20250121-002887,49,168,376,2682,2025-01-21 13:45:52
TXN-20250719-002888,23,77,412,2189,2025-07-19 09:48:01
TXN-20250912-002889,45,151,552,1121,2025-09-12 13:27:42
TXN-20250507-002890,20,68,268,1523,2025-05-07 20:05:35
TXN-20250223-002891,45,151,335,2705,2025-02-23 16:37:25
TXN-20240707-002892,14,48,58,1026,2024-07-07 10:07:22
TXN-20241009-002893,64,217,711,1893,2024-10-09 19:18:33
TXN-20240504-002894,9,29,751,3393,2024-05-04 10:51:37
TXN-20240208-002895,36,121,560,2891,2024-02-08 19:06:57
TXN-20251127-002896,11,38,745,718,2025-11-27 06:36:23
TXN-20240221-002897,5,17,533,2710,2024-02-21 07:39:04
TXN-20251028-002898,26,88,738,2439,2025-10-28 17:30:06
TXN-20240914-002899,33,112,345,1428,2024-09-14 12:10:23
TXN-20250525-002900,61,207,532,312,2025-05-25 00:32:27
TXN-20240804-002901,19,65,430,2131,2024-08-04 22:29:30
TXN-20250824-002902,9,30,693,3724,2025-08-24 10:16:37
TXN-20251121-002903,18,61,495,550,2025-11-21 08:28:19
TXN-20251023-002904,20,69,446,1121,2025-10-23 05:35:01
TXN-20251124-002905,1,3,788,2809,2025-11-24 23:03:22
TXN-20250826-002906,25,85,765,3490,2025-08-26 05:22:44
TXN-20250907-002907,27,91,408,3924,2025-09-07 22:15:13
TXN-20240929-002908,12,42,769,3938,2024-09-29 22:49:49
TXN-20250213-002909,12,42,592,759,2025-02-13 11:14:14
TXN-20240422-002910,17,56,37,573,2024-04-22 20:51:40
TXN-20240520-002911,24,83,98,2206,2024-05-20 04:51:10
TXN-20240421-002912,18,61,495,2018,2024-04-21 10:12:12
TXN-20250209-002913,55,188,231,180,2025-02-09 18:10:22
TXN-20250722-002914,11,37,23,2502,2025-07-22 23:11:50
TXN-20241003-002915,39,132,299,188,2024-10-03 13:02:06
TXN-20240821-002916,18,62,393,2149,2024-08-21 16:05:57
TXN-20250318-002917,15,51,1,3944,2025-03-18 03:49:02
TXN-20241209-002918,21,70,574,2489,2024-12-09 11:41:07
TXN-20250520-002919,48,163,8,684,2025-05-20 20:21:27
TXN-20240214-002920,2,5,122,2645,2024-02-14 18:38:59
TXN-20251117-002921,28,96,546,2567,2025-11-17 16:18:36
TXN-20241129-002922,20,68,100,2114,2024-11-29 00:54:08
TXN-20240703-002923,27,91,659,2422,2024-07-03 23:21:35
TXN-20251229-002924,13,43,741,208,2025-12-29 07:05:48
TXN-20250721-002925,44,149,356,401,2025-07-21 09:25:33
TXN-20240422-002926,18,61,562,2225,2024-04-22 15:52:36
TXN-20240927-002927,64,218,790,2384,2024-09-27 12:51:13
TXN-20241223-002928,45,152,424,1924,2024-12-23 04:21:25
TXN-20240304-002929,12,42,780,1225,2024-03-04 06:37:33
TXN-20251014-002930,55,189,434,3457,2025-10-14 11:32:06
TXN-20240618-002931,15,49,150,3366,2024-06-18 16:09:04
TXN-20250205-002932,49,167,214,1430,2025-02-05 11:51:49
TXN-20251216-002933,27,93,32,3795,2025-12-16 21:00:02
TXN-20240916-002934,12,40,117,1754,2024-09-16 23:41:45
TXN-20250204-002935,22,76,219,3705,2025-02-04 12:50:48
TXN-20240628-002936,27,90,52,3934,2024-06-28 20:40:21
TXN-20250612-002937,11,38,23,3970,2025-06-12 18:53:49
TXN-20250606-002938,19,65,771,291,2025-06-06 08:02:12
TXN-20240324-002939,23,78,799,541,2024-03-24 12:45:25
TXN-20251029-002940,40,135,770,262,2025-10-29 12:49:28
TXN-20240916-002941,9,31,211,977,2024-09-16 20:32:28
TXN-20240806-002942,2,6,778,1328,2024-08-06 17:53:14
TXN-20240719-002943,51,174,374,604,2024-07-19 23:53:55
TXN-20240214-002944,4,12,548,3459,2024-02-14 22:32:39
TXN-20250219-002945,22,73,109,1351,2025-02-19 16:43:38
TXN-20240726-002946,44,150,356,3899,2024-07-26 10:43:27
TXN-20241117-002947,32,110,390,2970,2024-11-17 12:12:47
TXN-20240719-002948,6,21,784,3226,2024-07-19 17:32:39
TXN-20250316-002949,26,89,407,3461,2025-03-16 10:56:23
TXN-20241026-002950,50,169,631,118,2024-10-26 00:00:54
TXN-20240822-002951,17,57,37,1349,2024-08-22 08:44:32
TXN-20250614-002952,36,123,541,3375,2025-06-14 17:35:08
TXN-20240123-002953,21,70,574,2890,2024-01-23 08:10:24
TXN-20240818-002954,16,55,706,2689,2024-08-18 04:34:50
TXN-20250510-002955,11,38,25,2112,2025-05-10 07:34:40
TXN-20240410-002956,23,77,201,1957,2024-04-10 04:06:12
TXN-20250124-002957,9,30,709,596,2025-01-24 02:11:43
TXN-20240815-002958,32,110,429,3285,2024-08-15 15:51:24
TXN-20240405-002959,32,108,84,3756,2024-04-05 22:37:33
TXN-20251212-002960,32,108,293,1441,2025-12-12 20:51:15
TXN-20240221-002961,3,9,144,2581,2024-02-21 12:43:23
TXN-20241110-002962,9,30,9,3457,2024-11-10 10:24:07
TXN-20241210-002963,51,174,623,1621,2024-12-10 09:28:01
TXN-20240704-002964,62,210,698,911,2024-07-04 21:36:13
TXN-20251213-002965,7,24,524,721,2025-12-13 17:22:44
TXN-20240928-002966,11,39,526,3523,2024-09-28 04:35:50
TXN-20240903-002967,22,75,464,2608,2024-09-03 10:09:46
TXN-20250125-002968,30,102,375,2608,2025-01-25 02:28:47
