Line_ID,Transaction_ID,Product_ID,Promotion_ID,Quantity,Unit_Price
7986,TXN-20240519-003198,403,,2,98.14
7987,TXN-20251214-003199,277,70,4,115.76
7988,TXN-20251214-003199,264,109,3,13.4
7989,TXN-20251214-003199,412,44,4,89.21
7990,TXN-20251027-003200,20,36,1,117.18
7991,TXN-20251027-003200,327,90,1,122.22
7992,TXN-20251107-003201,168,93,4,46.99
7993,TXN-20251107-003201,289,84,1,81.28
7994,TXN-20251107-003201,584,35,3,89.88
7995,TXN-20250906-003202,163,,1,54.65
7996,TXN-20250906-003202,333,12,4,120.01
7997,TXN-20250302-003203,566,44,1,15.48
7998,TXN-20250302-003203,467,65,2,78.41
7999,TXN-20250515-003204,437,105,1,73.06
8000,TXN-20250515-003204,19,45,2,15.17
8001,TXN-20240522-003205,116,43,1,32.54
8002,TXN-20240522-003205,155,95,4,137.07
8003,TXN-20250316-003206,217,47,4,93.21
8004,TXN-20240417-003207,56,8,1,165
8005,TXN-20240417-003207,491,55,1,16.68
8006,TXN-20240417-003207,545,115,2,8.78
8007,TXN-20240903-003208,34,12,4,14.87
8008,TXN-20240903-003208,271,41,4,89.18
8009,TXN-20240903-003208,22,3,4,59.92
8010,TXN-20240620-003209,560,12,4,48.4
8011,TXN-20240620-003209,179,14,4,143.35
8012,TXN-20240620-003209,529,45,1,127.38
8013,TXN-20250615-003210,307,,2,97.58
8014,TXN-20250615-003210,286,67,3,17.51
8015,TXN-20250615-003210,67,106,4,166.8
8016,TXN-20241127-003211,592,30,4,38.84
8017,TXN-20241127-003211,100,116,3,81
8018,TXN-20241127-003211,136,13,3,95.6
8019,TXN-20250913-003212,550,91,2,56.21
8020,TXN-20250913-003212,496,107,2,52.11
8021,TXN-20250404-003213,216,95,3,92.18
8022,TXN-20250404-003213,429,34,4,68.59
8023,TXN-20250404-003213,581,85,1,144.99
8024,TXN-20250404-003213,490,23,3,18.84
8025,TXN-20250801-003214,59,89,3,54.07
8026,TXN-20250801-003214,78,103,4,54.26
8027,TXN-20240822-003215,553,88,3,63.27
8028,TXN-20240822-003215,114,98,1,97.23
8029,TXN-20240822-003215,473,25,1,89.58
8030,TXN-20250606-003216,587,106,1,57.01
8031,TXN-20250606-003216,188,58,1,110.26
8032,TXN-20250606-003216,151,16,3,81.84
8033,TXN-20250606-003216,186,35,4,102.25
8034,TXN-20240501-003217,178,,2,54.05
8035,TXN-20240501-003217,113,44,1,59.04
8036,TXN-20240501-003217,549,33,3,22.95
8037,TXN-20240501-003217,358,65,1,126.19
8038,TXN-20240320-003218,297,109,4,116.73
8039,TXN-20240320-003218,55,111,1,26.36
8040,TXN-20240320-003218,410,22,,101.86
8041,TXN-20240320-003218,473,8,4,79.35
8042,TXN-20240115-003219,414,37,2,3.7
8043,TXN-20240115-003219,131,6,1,99.8
8044,TXN-20240115-003219,54,108,1,102.5
8045,TXN-20240209-003220,490,55,2,20.98
8046,TXN-20240209-003220,384,97,2,139.68
8047,TXN-20240209-003220,340,19,4,49.22
8048,TXN-20240130-003221,526,116,3,91.28
8049,TXN-20240130-003221,400,73,2,130.94
8050,TXN-20240130-003221,269,117,4,22.64
8051,TXN-20240130-003221,437,100,4,67.02
8052,TXN-20250713-003222,193,72,1,48.66
8053,TXN-20250713-003222,489,66,3,58.84
8054,TXN-20241222-003223,118,33,2,42.42
8055,TXN-20241222-003223,408,111,4,142.87
8056,TXN-20241222-003223,152,53,2,28.41
8057,TXN-20251111-003224,435,119,1,82.4
8058,TXN-20251111-003224,168,78,3,40.36
8059,TXN-20251111-003224,539,89,2,155.72
8060,TXN-20250330-003225,530,119,4,7.94
8061,TXN-20250330-003225,202,54,2,123.13
8062,TXN-20241202-003226,41,113,2,82.2
8063,TXN-20241202-003226,563,45,3,32.26
8064,TXN-20241114-003227,129,16,4,28.01
8065,TXN-20241114-003227,414,6,1,3.51
8066,TXN-20250727-003228,211,42,2,32.6
8067,TXN-20250727-003228,449,39,4,169.65
8068,TXN-20240514-003229,218,,,129.05
8069,TXN-20240514-003229,51,83,1,27.76
8070,TXN-20240514-003229,561,109,1,30.33
8071,TXN-20240514-003229,464,17,3,91.72
8072,TXN-20250925-003230,76,52,2,103.3
8073,TXN-20251030-003231,261,15,4,139.47
8074,TXN-20251030-003231,182,74,4,93.68
8075,TXN-20251030-003231,397,44,3,113.22
8076,TXN-20251006-003232,233,41,3,69.98
8077,TXN-20251006-003232,322,,3,39.83
8078,TXN-20251006-003232,426,59,,145.23
8079,TXN-20250328-003233,536,8,4,148.75
8080,TXN-20250328-003233,83,13,4,142.73
8081,TXN-20250328-003233,84,60,3,146.9
8082,TXN-20250328-003233,481,36,2,37.56
8083,TXN-20240911-003234,216,86,3,82.07
8084,TXN-20240911-003234,332,13,2,51.89
8085,TXN-20251130-003235,320,96,2,55.68
8086,TXN-20251130-003235,54,93,1,109.64
8087,TXN-20251130-003235,100,29,1,73
8088,TXN-20251130-003235,56,58,1,166.16
8089,TXN-20240923-003236,499,45,3,45.54
8090,TXN-20240923-003236,563,101,1,37.94
8091,TXN-20240923-003236,161,60,4,143.28
8092,TXN-20240831-003237,82,60,4,27.45
8093,TXN-20240831-003237,562,68,1,57.41
8094,TXN-20240104-003238,384,87,1,170.58
8095,TXN-20250406-003239,230,75,3,49.56
8096,TXN-20250406-003239,520,110,2,15.17
8097,TXN-20250406-003239,478,67,2,86.87
8098,TXN-20240110-003240,318,30,2,77.72
8099,TXN-20240110-003240,275,92,4,21.51
8100,TXN-20250113-003241,170,31,2,36.24
8101,TXN-20250113-003241,140,113,1,101.23
8102,TXN-20250113-003241,580,79,1,21.98
8103,TXN-20251014-003242,193,,4,50.62
8104,TXN-20251014-003242,492,30,4,22.77
8105,TXN-20251014-003242,257,30,1,99.03
8106,TXN-20250420-003243,290,23,3,35.44
8107,TXN-20250420-003243,26,73,3,86.9
8108,TXN-20250420-003243,568,86,4,128.61
8109,TXN-20240620-003244,160,59,3,152.23
8110,TXN-20240620-003244,481,,4,39.78
8111,TXN-20240620-003244,45,27,4,107.12
8112,TXN-20250222-003245,141,52,2,84.66
8113,TXN-20250222-003245,10,77,1,96.65
8114,TXN-20250109-003246,357,57,1,70.54
8115,TXN-20250109-003246,337,60,4,24.57
8116,TXN-20250109-003246,387,25,1,71
8117,TXN-20250408-003247,404,5,1,131.35
8118,TXN-20250408-003247,86,16,4,94.39
8119,TXN-20240711-003248,218,2,1,129.85
8120,TXN-20240711-003248,123,107,2,62.84
8121,TXN-20240711-003248,127,65,4,102.23
8122,TXN-20240907-003249,138,34,2,50.72
8123,TXN-20240907-003249,586,27,3,119.92
8124,TXN-20240907-003249,588,102,1,65.72
8125,TXN-20240116-003250,57,87,4,100.78
8126,TXN-20240116-003250,298,,4,70.49
8127,TXN-20240116-003250,356,32,4,94.34
8128,TXN-20240116-003250,65,92,1,21.25
8129,TXN-20240825-003251,217,42,1,112.52
8130,TXN-20240825-003251,100,5,4,87.64
8131,TXN-20240825-003251,319,119,4,119.96
8132,TXN-20240825-003251,117,86,1,89.47
8133,TXN-20240531-003252,108,23,3,25.61
8134,TXN-20240531-003252,552,27,2,116.64
8135,TXN-20240531-003252,283,37,2,74.22
8136,TXN-20241031-003253,181,56,3,124.32
8137,TXN-20240127-003254,378,22,3,113.52
8138,TXN-20240127-003254,127,85,1,87.9
8139,TXN-20250506-003255,85,15,3,56.93
8140,TXN-20241114-003256,9,17,1,121.17
8141,TXN-20241114-003256,238,,1,27.44
8142,TXN-20250425-003257,354,104,4,102.96
8143,TXN-20250425-003257,206,35,3,103.67
8144,TXN-20251030-003258,566,38,2,16.85
8145,TXN-20251030-003258,93,113,1,140.28
8146,TXN-20251030-003258,253,46,4,38.93
8147,TXN-20250903-003259,504,52,2,88.31
8148,TXN-20250903-003259,289,101,3,89.22
8149,TXN-20250903-003259,359,111,2,35.81
8150,TXN-20250223-003260,523,4,3,45.39
8151,TXN-20250223-003260,573,109,3,32.33
8152,TXN-20250223-003260,301,53,4,150.12
8153,TXN-20251220-003261,392,80,1,35.29
8154,TXN-20251220-003261,66,88,2,83.08
8155,TXN-20250126-003262,32,79,2,157.04
8156,TXN-20250126-003262,110,62,1,42.5
8157,TXN-20250411-003263,234,57,4,76.42
8158,TXN-20250411-003263,543,69,1,89.21
8159,TXN-20250411-003263,421,7,2,74.25
8160,TXN-20250411-003263,270,8,2,118.17
8161,TXN-20241204-003264,11,29,3,144.64
8162,TXN-20241204-003264,301,108,1,147.73
8163,TXN-20241204-003264,133,103,1,142.12
8164,TXN-20241204-003264,127,43,2,90.53
8165,TXN-20251223-003265,127,86,2,98.47
8166,TXN-20251223-003265,360,69,2,75.27
8167,TXN-20250816-003266,373,71,4,131.84
8168,TXN-20250816-003266,496,44,4,63.51
8169,TXN-20250816-003266,105,108,2,26.92
8170,TXN-20240919-003267,111,68,1,119.77
8171,TXN-20240919-003267,420,29,1,31.21
8172,TXN-20251009-003268,148,101,1,111.34
8173,TXN-20251009-003268,437,16,1,66.09
8174,TXN-20250406-003269,518,53,2,9.02
8175,TXN-20250406-003269,227,5,1,32.33
8176,TXN-20240824-003270,544,23,3,11.51
8177,TXN-20240824-003270,495,17,1,
8178,TXN-20240824-003270,286,9,3,16.66
8179,TXN-20240510-003271,432,37,4,173.58
8180,TXN-20240510-003271,44,76,1,73.11
8181,TXN-20240510-003271,55,113,3,28.97
8182,TXN-20250328-003272,282,75,4,137.74
8183,TXN-20250328-003272,216,,3,79.58
8184,TXN-20250328-003272,48,39,3,8.22
8185,TXN-20250714-003273,402,59,3,151.56
8186,TXN-20250714-003273,379,100,4,75.38
8187,TXN-20240131-003274,100,109,1,80.67
8188,TXN-20240131-003274,316,8,3,65.62
8189,TXN-20250117-003275,521,39,2,106.3
8190,TXN-20241217-003276,174,49,1,96.81
8191,TXN-20240318-003277,292,83,2,77.42
8192,TXN-20240318-003277,232,51,3,69.57
8193,TXN-20240318-003277,561,105,3,34.51
8194,TXN-20250526-003278,274,26,3,47.97
8195,TXN-20250526-003278,513,11,4,
8196,TXN-20251129-003279,576,114,3,123.48
8197,TXN-20251129-003279,152,79,2,30.85
8198,TXN-20251129-003279,304,6,1,50.46
8199,TXN-20251129-003279,487,41,1,84
8200,TXN-20240529-003280,113,34,2,59.58
8201,TXN-20240529-003280,187,1,1,75.44
8202,TXN-20241018-003281,419,37,2,36.67
8203,TXN-20241018-003281,400,14,2,145.25
8204,TXN-20241018-003281,132,23,3,58.4
8205,TXN-20241018-003281,149,85,4,42.75
8206,TXN-20240516-003282,27,103,4,39.19
8207,TXN-20240516-003282,527,78,1,145.79
8208,TXN-20240516-003282,224,50,1,79.56
8209,TXN-20240510-003283,15,20,2,130.86
8210,TXN-20240510-003283,430,55,1,82.97
8211,TXN-20240510-003283,530,85,1,6.89
8212,TXN-20240510-003283,455,30,3,15.29
8213,TXN-20251009-003284,71,86,1,10.17
8214,TXN-20251009-003284,598,72,2,116.78
8215,TXN-20251009-003284,232,42,4,58.62
8216,TXN-20240903-003285,430,100,2,79.74
8217,TXN-20240903-003285,355,63,1,114.74
8218,TXN-20240903-003285,336,120,1,74.39
8219,TXN-20240220-003286,416,2,2,66.9
8220,TXN-20240617-003287,550,44,2,61.59
8221,TXN-20240617-003287,41,9,4,69.94
8222,TXN-20240617-003287,188,89,3,120.51
8223,TXN-20240604-003288,116,14,3,36.6
8224,TXN-20240604-003288,275,78,2,25.05
8225,TXN-20250522-003289,329,10,2,60.35
8226,TXN-20250522-003289,188,118,3,108.91
8227,TXN-20250522-003289,375,43,2,83.16
8228,TXN-20240704-003290,159,105,3,64.61
8229,TXN-20240704-003290,274,36,4,50.11
8230,TXN-20250815-003291,557,61,4,157.34
8231,TXN-20250815-003291,469,66,3,59.57
8232,TXN-20250815-003291,185,15,1,18.45
8233,TXN-20250710-003292,302,106,2,22.94
8234,TXN-20240823-003293,531,119,3,163.13
8235,TXN-20240823-003293,440,61,1,60.99
8236,TXN-20240823-003293,418,47,2,74.87
8237,TXN-20241015-003294,426,27,4,144.95
8238,TXN-20241015-003294,140,103,3,104.07
8239,TXN-20241015-003294,377,14,3,35.08
8240,TXN-20240821-003295,119,112,4,120.83
8241,TXN-20240821-003295,524,89,3,42.91
8242,TXN-20240821-003295,123,111,3,56.07
8243,TXN-20250318-003296,358,54,2,118.98
8244,TXN-20250318-003296,224,67,4,83.95
8245,TXN-20250318-003296,176,50,4,116.49
8246,TXN-20250505-003297,125,75,3,161.72
8247,TXN-20250505-003297,514,84,4,150.01
8248,TXN-20250505-003297,3,59,3,67.91
8249,TXN-20240615-003298,44,50,1,70.55
8250,TXN-20240615-003298,480,75,4,34.12
8251,TXN-20240615-003298,360,49,3,75.01
8252,TXN-20251115-003299,212,99,2,135.99
8253,TXN-20251115-003299,342,66,4,71.84
8254,TXN-20251115-003299,64,99,,138.75
8255,TXN-20240815-003300,30,85,2,
8256,TXN-20240815-003300,25,,2,9.74
8257,TXN-20251201-003301,190,112,2,88.87
8258,TXN-20251201-003301,318,114,2,96.86
8259,TXN-20251201-003301,423,37,2,33.87
8260,TXN-20250517-003302,407,57,3,86.36
8261,TXN-20250517-003302,452,2,3,151.18
8262,TXN-20250517-003302,84,66,1,135.18
8263,TXN-20251225-003303,87,75,4,133.97
8264,TXN-20241226-003304,21,35,1,174.19
8265,TXN-20241226-003304,208,91,1,35.55
8266,TXN-20251020-003305,274,68,3,59.42
8267,TXN-20240428-003306,368,35,1,26.22
8268,TXN-20240428-003306,280,83,3,68.29
8269,TXN-20240224-003307,96,9,2,40.49
8270,TXN-20240224-003307,185,30,4,20.28
8271,TXN-20240224-003307,8,87,1,17.25
8272,TXN-20241225-003308,561,102,4,39.47
8273,TXN-20241225-003308,63,49,4,7.85
8274,TXN-20241225-003308,283,52,2,62.92
8275,TXN-20240211-003309,560,19,4,56.72
8276,TXN-20240211-003309,399,7,2,81.95
8277,TXN-20240920-003310,541,89,3,131.99
8278,TXN-20240920-003310,122,8,1,24.28
8279,TXN-20250519-003311,76,7,1,96.33
8280,TXN-20250519-003311,368,51,1,30.19
8281,TXN-20240215-003312,160,17,2,140.25
8282,TXN-20240215-003312,373,83,1,137.06
8283,TXN-20240215-003312,413,24,1,154.52
8284,TXN-20250228-003313,574,66,1,24.56
8285,TXN-20250228-003313,237,27,2,41.19
8286,TXN-20250228-003313,44,60,1,89.44
8287,TXN-20240317-003314,265,96,1,131.67
8288,TXN-20240317-003314,100,82,1,84.83
8289,TXN-20251209-003315,217,90,3,98.59
8290,TXN-20251209-003315,306,,2,148.56
8291,TXN-20250906-003316,545,110,2,7.47
8292,TXN-20241231-003317,21,88,2,141.67
8293,TXN-20241231-003317,72,2,3,4.11
8294,TXN-20241231-003317,308,,2,
8295,TXN-20241006-003318,371,101,3,42.62
8296,TXN-20241006-003318,312,46,3,60.27
8297,TXN-20250501-003319,212,26,1,133.16
8298,TXN-20250501-003319,280,78,1,68.32
8299,TXN-20250501-003319,446,60,2,143.47
8300,TXN-20250115-003320,226,65,1,151.35
8301,TXN-20250115-003320,5,15,1,42.1
8302,TXN-20250115-003320,411,76,2,124.23
8303,TXN-20250222-003321,250,,1,93.64
8304,TXN-20250222-003321,457,32,1,15.14
8305,TXN-20250222-003321,457,88,2,17.21
8306,TXN-20240124-003322,102,4,4,138.96
8307,TXN-20240124-003322,93,54,4,123.68
8308,TXN-20240124-003322,161,115,2,145.65
8309,TXN-20240609-003323,473,76,2,87.96
8310,TXN-20240609-003323,282,6,2,144.68
8311,TXN-20240609-003323,481,2,4,45.83
8312,TXN-20250906-003324,22,14,3,58.1
8313,TXN-20250906-003324,477,4,1,12.46
8314,TXN-20250906-003324,62,97,3,155.73
8315,TXN-20251010-003325,437,30,3,68.89
8316,TXN-20251010-003325,219,44,1,112.33
8317,TXN-20251010-003325,225,81,2,86
8318,TXN-20250829-003326,378,113,2,99.76
8319,TXN-20250409-003327,589,4,3,115.32
8320,TXN-20250409-003327,556,109,3,152.54
8321,TXN-20250409-003327,7,,1,6.22
8322,TXN-20240310-003328,274,10,4,45.01
8323,TXN-20240310-003328,409,62,3,49.58
8324,TXN-20240310-003328,245,82,3,95.14
8325,TXN-20240310-003328,217,7,4,112.5
8326,TXN-20240331-003329,11,3,1,123.14
8327,TXN-20240331-003329,97,99,1,60.86
8328,TXN-20250225-003330,562,47,3,54.38
8329,TXN-20250225-003330,266,44,1,16.28
8330,TXN-20250225-003330,122,1,3,26.74
8331,TXN-20240404-003331,224,10,3,77.35
8332,TXN-20240404-003331,442,108,4,48.67
8333,TXN-20240404-003331,99,23,2,59.76
8334,TXN-20250522-003332,269,110,2,20.46
8335,TXN-20250522-003332,502,62,3,64.28
8336,TXN-20250522-003332,349,12,2,55.71
8337,TXN-20250118-003333,110,92,4,38.73
8338,TXN-20250118-003333,575,31,4,140.86
8339,TXN-20250118-003333,443,117,3,110.73
8340,TXN-20250826-003334,500,29,1,147.5
8341,TXN-20250826-003334,478,12,2,97.3
8342,TXN-20241212-003335,432,31,1,145.87
8343,TXN-20241212-003335,228,8,3,15.33
8344,TXN-20250905-003336,104,82,4,142.63
8345,TXN-20250905-003336,290,67,3,36.27
8346,TXN-20250905-003336,441,34,4,60.05
8347,TXN-20240202-003337,176,117,4,111.43
8348,TXN-20240202-003337,52,73,2,88.61
8349,TXN-20240531-003338,24,67,4,96.88
8350,TXN-20240531-003338,34,101,3,14.63
8351,TXN-20240531-003338,445,27,3,83.86
8352,TXN-20250423-003339,511,119,4,160.57
8353,TXN-20250423-003339,97,,3,53.57
8354,TXN-20240119-003340,563,33,1,32.46
8355,TXN-20240119-003340,201,66,1,51.78
8356,TXN-20250602-003341,374,23,2,9.7
8357,TXN-20250602-003341,410,105,3,128.02
8358,TXN-20250602-003341,294,66,4,46.77
8359,TXN-20240827-003342,582,84,3,35.98
8360,TXN-20240827-003342,588,85,4,52.7
8361,TXN-20241001-003343,346,119,2,52.91
8362,TXN-20241001-003343,163,1,3,60.69
8363,TXN-20241001-003343,559,118,2,151.87
8364,TXN-20241001-003343,407,79,4,92.29
8365,TXN-20240715-003344,466,114,4,
8366,TXN-20240715-003344,528,47,4,24.45
8367,TXN-20241106-003345,387,100,2,69.66
8368,TXN-20241106-003345,515,41,3,17.89
8369,TXN-20241106-003345,324,59,2,109.76
8370,TXN-20240902-003346,313,120,1,4.64
8371,TXN-20240902-003346,408,20,1,136.19
8372,TXN-20240902-003346,499,113,4,44.32
8373,TXN-20240902-003346,49,77,4,121.98
8374,TXN-20240215-003347,188,19,1,123.11
8375,TXN-20240215-003347,555,106,2,49.02
8376,TXN-20240215-003347,54,58,3,89.42
8377,TXN-20240423-003348,381,20,2,74.9
8378,TXN-20240423-003348,199,80,2,12.04
8379,TXN-20250404-003349,379,77,2,69.81
8380,TXN-20250404-003349,465,58,3,71.2
8381,TXN-20250404-003349,463,114,2,65.84
8382,TXN-20250404-003349,241,37,2,33.35
8383,TXN-20251010-003350,285,55,4,
8384,TXN-20241224-003351,535,20,3,80.35
8385,TXN-20241224-003351,435,103,4,90.12
8386,TXN-20240102-003352,465,49,2,88.58
8387,TXN-20240102-003352,175,116,3,40.25
8388,TXN-20241101-003353,362,1,1,63.18
8389,TXN-20241101-003353,522,35,4,85.89
8390,TXN-20251214-003354,150,5,3,7.85
8391,TXN-20251214-003354,333,24,4,130.84
8392,TXN-20251214-003354,589,40,1,112.98
8393,TXN-20250302-003355,388,107,4,96.49
8394,TXN-20250302-003355,142,40,2,50.09
8395,TXN-20250302-003355,579,8,2,138.4
8396,TXN-20241230-003356,10,5,1,85.55
8397,TXN-20241230-003356,435,13,4,97.62
8398,TXN-20240310-003357,348,74,4,8.55
8399,TXN-20240310-003357,530,32,1,7.04
8400,TXN-20240812-003358,205,25,3,10.35
8401,TXN-20240812-003358,259,30,1,57.4
8402,TXN-20250810-003359,105,,2,29.66
8403,TXN-20250810-003359,283,81,2,62.46
8404,TXN-20250810-003359,328,2,2,130.1
8405,TXN-20241019-003360,282,35,1,136.41
8406,TXN-20250829-003361,366,49,4,50.82
8407,TXN-20250829-003361,17,54,4,13.58
8408,TXN-20250829-003361,515,19,1,18.96
8409,TXN-20251101-003362,4,14,4,165.59
8410,TXN-20251101-003362,179,13,3,142.59
8411,TXN-20240624-003363,572,41,4,147.8
8412,TXN-20240923-003364,582,62,2,41.48
8413,TXN-20240923-003364,561,110,4,33.44
8414,TXN-20251226-003365,131,63,1,104.27
8415,TXN-20251226-003365,199,59,3,9.8
8416,TXN-20251226-003365,462,56,4,71.38
8417,TXN-20240809-003366,557,7,3,134.38
8418,TXN-20250125-003367,8,41,4,16.46
8419,TXN-20250125-003367,123,13,3,65.52
8420,TXN-20250603-003368,539,55,4,130.25
8421,TXN-20250603-003368,540,91,3,95.33
8422,TXN-20250603-003368,427,98,3,65.75
8423,TXN-20250627-003369,172,,4,125.14
8424,TXN-20250627-003369,390,14,2,55.38
8425,TXN-20250627-003369,60,31,2,30.63
8426,TXN-20240703-003370,278,82,3,
8427,TXN-20240703-003370,554,70,1,97.58
8428,TXN-20240703-003370,350,53,1,99.71
8429,TXN-20240222-003371,505,,1,97.47
8430,TXN-20250613-003372,314,114,4,76.56
8431,TXN-20250613-003372,89,109,3,64.28
8432,TXN-20250307-003373,98,27,4,115.15
8433,TXN-20250307-003373,311,,3,45.36
8434,TXN-20250307-003373,477,66,1,11.22
8435,TXN-20250617-003374,388,105,1,101.99
8436,TXN-20250617-003374,164,30,3,114.03
8437,TXN-20250928-003375,43,90,3,120.74
8438,TXN-20250928-003375,560,61,1,59.53
8439,TXN-20250928-003375,327,13,1,128.22
8440,TXN-20251125-003376,402,70,4,142.09
8441,TXN-20251125-003376,474,62,4,124.01
8442,TXN-20251125-003376,428,62,1,146.85
8443,TXN-20240206-003377,391,96,2,80.03
8444,TXN-20240206-003377,341,92,1,106.96
8445,TXN-20250627-003378,486,25,1,162.29
8446,TXN-20250627-003378,591,66,1,94.3
8447,TXN-20250627-003378,370,27,1,139.71
8448,TXN-20240531-003379,197,14,1,133.86
8449,TXN-20240531-003379,90,63,2,150.22
8450,TXN-20250418-003380,267,14,3,87.95
8451,TXN-20250418-003380,58,9,1,85.37
8452,TXN-20251028-003381,49,50,3,122.73
8453,TXN-20251028-003381,515,12,3,14.84
8454,TXN-20251028-003381,586,27,2,113.08
8455,TXN-20240816-003382,55,52,2,26.98
8456,TXN-20240816-003382,272,77,4,117.66
8457,TXN-20240816-003382,285,50,3,37.46
8458,TXN-20241029-003383,167,57,2,
8459,TXN-20241029-003383,24,119,2,97.28
8460,TXN-20241029-003383,449,49,2,166.48
8461,TXN-20250701-003384,537,74,1,94.99
8462,TXN-20250701-003384,14,75,4,134.04
8463,TXN-20250701-003384,539,101,2,141.58
8464,TXN-20241016-003385,408,47,3,139.78
8465,TXN-20241014-003386,481,86,1,43.85
8466,TXN-20241014-003386,311,42,4,40.24
8467,TXN-20241014-003386,56,78,1,167.49
8468,TXN-20240216-003387,224,12,3,74.52
8469,TXN-20240216-003387,597,66,1,173.33
8470,TXN-20250824-003388,596,52,1,46.03
8471,TXN-20250824-003388,35,17,2,111.54
8472,TXN-20250824-003388,528,9,1,29.68
8473,TXN-20250617-003389,90,60,1,172.38
8474,TXN-20250617-003389,568,101,2,132
8475,TXN-20250617-003389,209,49,3,96.25
8476,TXN-20241028-003390,348,18,3,8.85
8477,TXN-20241028-003390,82,1,1,25.96
8478,TXN-20241028-003390,549,,3,28.8
8479,TXN-20240801-003391,388,81,4,93.73
8480,TXN-20240801-003391,324,91,3,106.64
8481,TXN-20240801-003391,365,21,2,33.22
8482,TXN-20250803-003392,38,19,3,47.6
8483,TXN-20250803-003392,469,97,4,71.83
8484,TXN-20250117-003393,524,108,1,34.91
8485,TXN-20250117-003393,262,4,4,92.3
8486,TXN-20250117-003393,150,116,2,8.85
8487,TXN-20240926-003394,117,41,1,78.01
8488,TXN-20240926-003394,597,118,4,166.87
8489,TXN-20240320-003395,371,82,4,41.49
8490,TXN-20240320-003395,544,17,4,11.95
8491,TXN-20240320-003395,110,69,4,37.27
8492,TXN-20240320-003395,140,105,4,89.69
8493,TXN-20240915-003396,195,100,1,40.53
8494,TXN-20240915-003396,289,32,3,73.18
8495,TXN-20250406-003397,478,78,4,80.17
8496,TXN-20250406-003397,101,84,3,115.3
8497,TXN-20250616-003398,447,39,4,131.6
8498,TXN-20250616-003398,177,49,4,82.91
8499,TXN-20251027-003399,570,48,4,91.1
8500,TXN-20251027-003399,243,31,3,129.72
8501,TXN-20240722-003400,91,117,2,88.63
8502,TXN-20240722-003400,6,73,2,112.94
8503,TXN-20251215-003401,374,39,4,11.69
8504,TXN-20250109-003402,268,101,4,95.18
8505,TXN-20251109-003403,479,101,4,72.27
8506,TXN-20251109-003403,406,54,1,135.1
8507,TXN-20250921-003404,137,97,2,35.55
8508,TXN-20250112-003405,570,85,3,79.62
8509,TXN-20250112-003405,294,78,4,55.52
8510,TXN-20250112-003405,315,,4,107.74
8511,TXN-20250222-003406,235,3,1,115.57
8512,TXN-20250222-003406,5,81,2,45.91
8513,TXN-20250222-003406,88,89,3,25.75
8514,TXN-20250222-003406,260,46,2,110.68
8515,TXN-20250311-003407,267,54,4,92.65
8516,TXN-20250311-003407,214,22,1,20.6
8517,TXN-20250508-003408,479,89,2,79.68
8518,TXN-20250429-003409,519,56,4,50.03
8519,TXN-20250429-003409,67,35,4,156.93
8520,TXN-20241001-003410,119,46,2,115.92
8521,TXN-20241001-003410,79,72,3,60.95
8522,TXN-20250422-003411,154,39,2,44.9
8523,TXN-20250422-003411,387,120,3,75.96
8524,TXN-20250422-003411,356,113,1,111.2
8525,TXN-20250422-003411,126,37,2,56.43
8526,TXN-20250511-003412,531,13,2,144.79
8527,TXN-20250511-003412,336,69,1,62.98
8528,TXN-20250511-003412,74,46,1,74.78
8529,TXN-20240629-003413,275,29,2,21.87
8530,TXN-20240629-003413,251,49,3,57.7
8531,TXN-20240629-003413,129,6,1,30.5
8532,TXN-20240919-003414,467,24,3,80.4
8533,TXN-20240919-003414,243,49,1,125.71
8534,TXN-20240603-003415,590,63,2,104.79
8535,TXN-20240603-003415,166,107,2,52.07
8536,TXN-20250702-003416,572,92,3,139.58
8537,TXN-20250702-003416,563,96,2,41.87
8538,TXN-20250629-003417,19,9,4,13.51
8539,TXN-20250629-003417,548,61,4,119.4
8540,TXN-20250320-003418,205,26,3,9.52
8541,TXN-20250320-003418,535,7,3,85.62
8542,TXN-20250320-003418,167,15,1,31.99
8543,TXN-20240412-003419,231,57,3,25.08
8544,TXN-20251127-003420,178,116,2,52.63
8545,TXN-20250427-003421,14,36,2,138.8
8546,TXN-20250427-003421,207,62,4,9.91
8547,TXN-20250427-003421,36,35,2,4.29
8548,TXN-20250413-003422,79,101,2,64.39
8549,TXN-20250413-003422,458,5,3,84.39
8550,TXN-20240323-003423,260,89,3,133.24
8551,TXN-20240323-003423,12,18,4,68.54
8552,TXN-20250615-003424,353,97,4,95.71
8553,TXN-20251201-003425,291,72,2,21.69
8554,TXN-20251201-003425,407,94,4,101.7
8555,TXN-20251101-003426,493,104,2,39.66
8556,TXN-20240909-003427,234,61,2,63.4
8557,TXN-20240909-003427,111,66,1,138.68
8558,TXN-20240909-003427,419,74,3,41.91
8559,TXN-20240909-003427,280,100,2,60.03
8560,TXN-20240821-003428,314,58,1,71.99
8561,TXN-20240821-003428,381,93,4,78.91
8562,TXN-20251208-003429,539,98,4,153.67
8563,TXN-20251208-003429,22,73,4,61.57
8564,TXN-20251208-003429,210,15,3,17.59
8565,TXN-20250908-003430,481,117,1,42.52
8566,TXN-20250928-003431,301,18,1,131.64
8567,TXN-20250928-003431,38,104,2,42.97
8568,TXN-20240417-003432,193,45,1,43.96
8569,TXN-20240417-003432,118,41,4,33.33
